input, magic
1.173839e-28, 0x5F362F09
1.993342e-27, 0x5F328E15
1.278128e-07, 0x5F3759DF
1.789761e-32, 0x5F3039C6
6.629120e-21, 0x5F342726
1.562052e-34, 0x5F3759DF
1.121227e-36, 0x5F30D902
8.057716e-14, 0x5F34AEA4
8.647797e-26, 0x5F3063C9
6.571504e-24, 0x5F336CE0
1.016926e-27, 0x5F34A21C
1.200959e-19, 0x5F336BE5
5.406007e-04, 0x5F36119F
1.143009e-04, 0x5F32E02A
3.461906e-01, 0x5F32DC40
2.178491e-05, 0x5F2FE40D
3.328146e-04, 0x5F305211
7.889014e-07, 0x5F3637FB
1.095434e-09, 0x5F3759DF
2.403188e-02, 0x5F30C0BB
1.682026e-07, 0x5F3323F5
1.706263e-22, 0x5F36E457
1.195746e-35, 0x5F3DEBA2
1.125809e-06, 0x5F3759DF
1.329820e-12, 0x5F311978
1.047243e-33, 0x5F32C20F
6.192229e-36, 0x5F3452AB
3.408920e-24, 0x5F391ABC
3.390353e-30, 0x5F3C195F
2.225163e-01, 0x5F39C4DD
1.012489e-21, 0x5F3759DF
1.706284e-20, 0x5F367D6B
5.948581e-01, 0x5F31F19D
1.906635e-36, 0x5F31BFDC
1.162621e-32, 0x5F3AA8BA
6.622786e-19, 0x5F340F8A
7.132206e-27, 0x5F3307CF
5.051424e-12, 0x5F3759DF
1.276742e-15, 0x5F313CBC
2.380366e-20, 0x5F315E32
1.022427e-35, 0x5F3759DF
3.750984e-01, 0x5F2FFA3B
5.538789e-06, 0x5F319D4D
4.123126e-06, 0x5F3ACDBB
1.306693e-07, 0x5F352187
2.994717e-26, 0x5F3237FA
5.366589e-29, 0x5F3C623F
1.799044e-03, 0x5F32C0BA
8.982273e-05, 0x5F31E344
6.707858e-32, 0x5F32CBBC
1.381502e-01, 0x5F321B1A
1.658462e-01, 0x5F3431E2
4.398713e-21, 0x5F346CC3
1.447514e-15, 0x5F30250B
7.344490e-03, 0x5F34814D
2.316571e-01, 0x5F3A9B37
7.403400e-12, 0x5F352A4F
5.249718e-30, 0x5F35016E
1.075100e-36, 0x5F3165B0
2.436936e-18, 0x5F350A6A
3.993833e-38, 0x5F3759DF
1.723761e-08, 0x5F3759DF
7.421993e-09, 0x5F3759DF
7.756547e-23, 0x5F319976
1.030017e-07, 0x5F31AFD2
1.123089e-33, 0x5F326F44
5.369841e-09, 0x5F32709C
1.782246e-10, 0x5F35623C
1.425440e-06, 0x5F314EFC
7.341749e-17, 0x5F34D4EC
9.962142e-09, 0x5F329865
6.377126e-23, 0x5F3759DF
1.090907e-28, 0x5F3759DF
6.379602e-28, 0x5F34BEDB
5.478083e-28, 0x5F33068C
4.536021e-19, 0x5F353FF2
1.714653e-20, 0x5F374FE4
2.457635e-03, 0x5F319449
6.617561e-20, 0x5F35A3EF
9.779429e-14, 0x5F300CD4
3.129613e-35, 0x5F3016C6
2.070822e-12, 0x5F340315
9.271607e-24, 0x5F30D043
2.691382e-11, 0x5F32BCEA
1.945685e-33, 0x5F341569
4.553981e-29, 0x5F3A9E21
5.446247e-35, 0x5F39C427
2.726664e-17, 0x5F349035
3.298820e-17, 0x5F325BFE
4.916692e-15, 0x5F31487B
2.162693e-28, 0x5F3BE770
5.417062e-33, 0x5F317F84
1.981816e-30, 0x5F335971
8.184808e-36, 0x5F316C11
1.502003e-27, 0x5F31A9B5
2.415248e-25, 0x5F3759DF
1.915349e-05, 0x5F341651
3.525427e-33, 0x5F37FA52
8.086343e-21, 0x5F3088DA
4.497285e-33, 0x5F303CB3
4.861838e-21, 0x5F2F4946
1.984268e-22, 0x5F3BD701
1.126502e-02, 0x5F34FA98
2.660310e-04, 0x5F3BF4FA
1.522589e-38, 0x5F3356E7
1.077769e-37, 0x5F31B17B
3.193421e-33, 0x5F3DDB93
6.839979e-03, 0x5F33E8D9
3.101818e-32, 0x5F32CD8A
4.550102e-02, 0x5F333145
5.431056e-04, 0x5F331FA2
6.364939e-36, 0x5F347DE4
7.646304e-12, 0x5F357532
8.464412e-12, 0x5F31798D
1.218132e-02, 0x5F3535EA
1.823598e-32, 0x5F3102B5
9.588071e-19, 0x5F3B6E85
1.896646e-37, 0x5F3EB253
4.366752e-03, 0x5F38F656
3.468948e-25, 0x5F31210C
3.174198e-37, 0x5F2F1027
2.068843e-29, 0x5F309236
5.163954e-31, 0x5F34041D
1.072394e-09, 0x5F3759DF
9.784762e-36, 0x5F3633A7
2.577773e-28, 0x5F33BBA3
2.889050e-36, 0x5F3E2118
2.237286e-14, 0x5F30C371
6.271562e-37, 0x5F3759DF
2.528074e-15, 0x5F32EE84
1.339115e-09, 0x5F2F7E1A
2.655522e-20, 0x5F3759DF
7.967790e-07, 0x5F3759DF
6.567560e-22, 0x5F3759DF
1.129470e-15, 0x5F349336
1.604385e-32, 0x5F33AE77
1.342119e-30, 0x5F3258F5
1.455934e-02, 0x5F3B8154
1.441130e-15, 0x5F3127DD
2.613859e-04, 0x5F3BDB3F
3.947660e-22, 0x5F3369CD
1.148059e-24, 0x5F3111A4
6.489649e-26, 0x5F33EAF1
3.940609e-15, 0x5F3909D4
2.629394e-18, 0x5F31F859
2.378640e-38, 0x5F3759DF
2.488598e-37, 0x5F3759DF
1.945858e-14, 0x5F311C41
1.100799e-20, 0x5F375607
2.784254e-29, 0x5F336928
1.806229e-16, 0x5F351948
2.758757e-08, 0x5F3294A2
4.825648e-03, 0x5F3759DF
2.126985e-27, 0x5F3167C4
8.234786e-32, 0x5F310F2B
1.084362e-24, 0x5F31DAE9
3.399936e-21, 0x5F4047BF
1.297836e-29, 0x5F3E9EC5
6.926363e-38, 0x5F32208B
1.710261e-04, 0x5F33A3BD
1.290242e-14, 0x5F3B0323
3.182942e-02, 0x5F35D07F
4.574375e-06, 0x5F3759DF
5.617494e-30, 0x5F3099BE
2.941909e-11, 0x5F33149C
4.101437e-35, 0x5F3759DF
4.516350e-20, 0x5F3759DF
4.954687e-10, 0x5F34F132
7.669083e-24, 0x5F319833
3.049595e-27, 0x5F3D11E2
3.050541e-35, 0x5F32E136
4.015931e-30, 0x5F348A02
1.331832e-09, 0x5F300751
2.094508e-27, 0x5F31EB2E
2.540232e-30, 0x5F3759DF
8.301515e-07, 0x5F3759DF
4.003236e-08, 0x5F34887F
3.292261e-07, 0x5F31983C
1.270367e-33, 0x5F2F2680
4.819290e-22, 0x5F32044B
3.039492e-31, 0x5F313DDC
6.721147e-16, 0x5F3759DF
2.847944e-14, 0x5F35DD27
9.109457e-24, 0x5F3759DF
6.687519e-25, 0x5F347FB6
1.956032e-28, 0x5F3C28AB
3.512531e-15, 0x5F3E332B
1.784599e-01, 0x5F333D76
1.555865e-24, 0x5F3162B8
5.674450e-35, 0x5F3759DF
1.404467e-23, 0x5F3E64BE
6.379705e-37, 0x5F3759DF
7.448862e-20, 0x5F3275FB
3.559049e-10, 0x5F31116A
7.220124e-38, 0x5F306410
1.768166e-08, 0x5F3759DF
2.950723e-07, 0x5F358AF3
6.070553e-27, 0x5F33BA31
2.288615e-23, 0x5F3110F3
6.858896e-08, 0x5F38DDA2
8.573122e-08, 0x5F31FFC5
2.180652e-38, 0x5F30E3BD
3.346077e-07, 0x5F32C732
5.510251e-32, 0x5F37635C
5.944576e-14, 0x5F3C4601
2.987599e-09, 0x5F3759DF
7.691187e-19, 0x5F37904A
7.363736e-29, 0x5F315873
1.394333e-25, 0x5F307C2F
7.982312e-29, 0x5F2BF160
3.617736e-02, 0x5F2FB05C
4.115930e-18, 0x5F371154
7.184772e-07, 0x5F3604CC
8.806559e-36, 0x5F3516D6
2.732519e-25, 0x5F3364B4
2.811066e-28, 0x5F2CFFD0
7.194907e-20, 0x5F32C6AC
4.121573e-03, 0x5F3F88D4
1.437886e-31, 0x5F32D14B
3.005960e-17, 0x5F337E9B
6.458023e-01, 0x5F30BBC3
2.514264e-31, 0x5F360187
3.965532e-14, 0x5F30805B
7.240910e-21, 0x5F32BFE1
3.359838e-34, 0x5F318CA2
8.406071e-32, 0x5F315C5B
2.404728e-27, 0x5F354A72
2.479243e-09, 0x5F322710
2.478163e-27, 0x5F34A489
1.730473e-36, 0x5F33D221
7.134674e-04, 0x5F33AEA7
2.624424e-08, 0x5F304B70
2.057022e-03, 0x5F357150
4.620789e-37, 0x5F31FC27
5.585682e-35, 0x5F3759DF
2.853375e-35, 0x5F326E1D
6.365236e-17, 0x5F376BAB
1.076321e-28, 0x5F327886
1.151601e-32, 0x5F3E0995
9.748281e-13, 0x5F3AE869
1.779807e-17, 0x5F34D0C0
2.835230e-29, 0x5F307AC0
2.321751e-30, 0x5F32FD76
2.097173e-05, 0x5F336A98
1.926928e-22, 0x5F395FFA
9.730630e-15, 0x5F30F6C3
2.938520e-23, 0x5F3302A3
3.186765e-07, 0x5F33E51E
3.446761e-01, 0x5F329C2B
2.192399e-01, 0x5F376FDD
4.954522e-24, 0x5F304FD4
4.939798e-32, 0x5F3F9E97
9.730636e-25, 0x5F3759DF
8.031397e-18, 0x5F3258B3
1.240985e-14, 0x5F39CFF0
1.286995e-25, 0x5F31ED13
8.746021e-24, 0x5F35E0D2
1.161621e-21, 0x5F31B012
1.194373e-26, 0x5F3759DF
5.013539e-26, 0x5F3DB00F
4.163039e-15, 0x5F3759DF
1.310652e-07, 0x5F33F78A
1.701144e-19, 0x5F343D83
5.433425e-11, 0x5F3BD484
8.949531e-11, 0x5F31524E
8.733794e-25, 0x5F3B4C8D
1.278448e-13, 0x5F32707D
7.646871e-17, 0x5F32890F
3.818257e-08, 0x5F2F7F14
1.084632e-09, 0x5F37B8B4
8.136267e-30, 0x5F30AF12
3.037654e-28, 0x5F34B7FC
4.508259e-35, 0x5F3E7442
1.201946e-35, 0x5F3F2845
1.651658e-34, 0x5F37F192
2.992326e-29, 0x5F31968E
3.164109e-22, 0x5F2E082E
5.805028e-02, 0x5F3A6DE8
5.644416e-14, 0x5F3E1779
9.128806e-21, 0x5F31E7AD
2.159178e-14, 0x5F3026F1
6.439421e-35, 0x5F30BA0B
4.283065e-32, 0x5F3759DF
2.449149e-22, 0x5F3759DF
1.959038e-21, 0x5F32A2F9
6.072215e-18, 0x5F3185EF
7.194888e-13, 0x5F362979
1.256596e-33, 0x5F30C57E
1.944242e-22, 0x5F388CD3
5.531687e-01, 0x5F32D339
1.092520e-37, 0x5F31A2C5
5.003212e-29, 0x5F3F2B0E
4.933567e-05, 0x5F3759DF
3.012659e-17, 0x5F2F5FE1
8.205956e-10, 0x5F3A0D00
1.517889e-31, 0x5F35083C
4.084184e-13, 0x5F30EB29
3.570486e-33, 0x5F377EBC
5.980795e-36, 0x5F368602
2.368792e-36, 0x5F3759DF
1.363583e-10, 0x5F30EA8E
8.710287e-21, 0x5F2DA98C
3.100493e-11, 0x5F3339A2
3.697933e-34, 0x5F32803B
5.343988e-03, 0x5F30FD99
2.197985e-05, 0x5F31414C
1.497936e-37, 0x5F3552D7
3.592058e-08, 0x5F33A422
9.030700e-28, 0x5F37742B
8.510810e-15, 0x5F32624B
1.245916e-30, 0x5F315762
1.228033e-36, 0x5F2C9336
5.680730e-32, 0x5F3759DF
3.363399e-13, 0x5F31AF77
4.702425e-13, 0x5F33EA69
5.507061e-22, 0x5F2EE3A7
9.107820e-25, 0x5F3CB10F
1.342547e-21, 0x5F2EB577
9.656428e-03, 0x5F339005
4.116231e-28, 0x5F340C24
1.061563e-27, 0x5F31DEEE
1.449464e-05, 0x5F3C5761
1.382093e-31, 0x5F2F9744
1.697149e-06, 0x5F311E7C
1.344660e-33, 0x5F2EBB70
2.154123e-12, 0x5F33C5FB
4.912902e-32, 0x5F40353D
3.415825e-13, 0x5F3095C8
3.439978e-33, 0x5F37D96F
4.001901e-10, 0x5F30DF44
1.154881e-15, 0x5F330E7D
5.668940e-17, 0x5F3F29DF
1.049114e-36, 0x5F312AAB
1.824989e-27, 0x5F3095F3
2.022594e-03, 0x5F32BD36
1.639179e-01, 0x5F31A34A
6.264214e-20, 0x5F3759DF
1.890738e-20, 0x5F32D877
5.504070e-38, 0x5F3759DF
1.382213e-15, 0x5F31D9B1
1.797586e-26, 0x5F31E10E
3.579545e-05, 0x5F31EEF6
8.930913e-30, 0x5F3223D3
8.781571e-29, 0x5F3011C4
2.036069e-12, 0x5F336D4B
7.788377e-38, 0x5F2FC012
2.793677e-06, 0x5F34191A
2.667349e-29, 0x5F32FB7D
1.062790e-08, 0x5F316238
1.318666e-08, 0x5F3759DF
1.456054e-03, 0x5F30ED41
1.283693e-05, 0x5F3759DF
2.240581e-24, 0x5F32966F
6.817855e-33, 0x5F2F1339
1.882184e-09, 0x5F335B4A
3.307470e-32, 0x5F32B69D
1.102240e-19, 0x5F34AC03
4.167642e-08, 0x5F30C384
7.902903e-25, 0x5F3F5368
2.977478e-27, 0x5F3B3E4B
1.380646e-35, 0x5F38E03C
2.265146e-27, 0x5F3343C0
6.496141e-28, 0x5F35D3FD
1.473377e-07, 0x5F314AE2
4.099111e-05, 0x5F3270BF
3.595846e-34, 0x5F3759DF
1.223306e-10, 0x5F36A7D5
4.553655e-06, 0x5F36A415
3.764103e-16, 0x5F30D212
1.222227e-17, 0x5F38FE5D
5.508002e-08, 0x5F3C735F
1.720216e-07, 0x5F34DDB4
1.686595e-08, 0x5F37D92D
2.610118e-38, 0x5F32B483
1.337047e-01, 0x5F30F238
4.732775e-37, 0x5F322248
6.741232e-01, 0x5F30B7DC
1.510963e-07, 0x5F30B529
1.368093e-15, 0x5F316A62
9.817486e-17, 0x5F330C25
1.593941e-25, 0x5F3759DF
1.002441e-08, 0x5F32C0DB
3.130800e-20, 0x5F2E44C3
1.974138e-07, 0x5F3759DF
1.955176e-16, 0x5F3AA667
5.727420e-17, 0x5F400957
3.579463e-15, 0x5F418FBF
3.393521e-28, 0x5F333E25
2.195633e-22, 0x5F3C5337
1.106744e-12, 0x5F3556F3
5.526255e-18, 0x5F35D625
2.619100e-11, 0x5F32FB02
1.219353e-35, 0x5F3EACCF
7.634549e-23, 0x5F316C49
1.142982e-33, 0x5F317290
3.809700e-22, 0x5F312121
1.400588e-05, 0x5F3C276C
4.003622e-22, 0x5F3152C0
3.760952e-19, 0x5F30EC3C
8.674387e-30, 0x5F3313D6
8.903878e-16, 0x5F3CF25D
1.857240e-22, 0x5F391484
4.439949e-04, 0x5F33B163
3.026367e-17, 0x5F31CFE4
1.462041e-04, 0x5F31CA50
2.830776e-27, 0x5F39C9E3
2.689938e-14, 0x5F31D510
1.082453e-34, 0x5F304B19
3.126031e-22, 0x5F30BA80
1.718772e-24, 0x5F331EF1
6.516895e-38, 0x5F3044E2
6.001465e-31, 0x5F329E7B
4.121635e-04, 0x5F323870
2.415445e-35, 0x5F35B037
8.735536e-29, 0x5F329BF8
5.081411e-21, 0x5F2E3D22
7.200820e-14, 0x5F31C6D2
1.125965e-08, 0x5F328AD9
7.011518e-18, 0x5F361294
6.080410e-22, 0x5F30AF4E
2.274808e-03, 0x5F31D5B5
2.284746e-09, 0x5F323D25
3.485682e-07, 0x5F333DA3
1.093401e-09, 0x5F3759DF
5.895396e-15, 0x5F3088E2
3.506660e-37, 0x5F33E83E
5.513044e-20, 0x5F3CA3F6
1.814301e-06, 0x5F325C77
1.630046e-22, 0x5F32DFD4
2.509352e-05, 0x5F33A8FD
1.081669e-18, 0x5F35C1BD
3.727810e-31, 0x5F32FBD5
4.364435e-23, 0x5F365176
2.102166e-17, 0x5F31A88A
3.586020e-24, 0x5F386DAB
3.359691e-28, 0x5F31BA31
2.875337e-14, 0x5F3759DF
4.542940e-28, 0x5F346326
1.993380e-11, 0x5F36DEE3
6.186956e-37, 0x5F36053D
4.252284e-22, 0x5F3583D8
1.948704e-27, 0x5F31D73D
1.578580e-03, 0x5F3099F2
5.139727e-12, 0x5F32A04C
5.155936e-20, 0x5F3931CA
1.597695e-19, 0x5F342753
4.960231e-28, 0x5F317B7D
4.730087e-10, 0x5F34FDED
3.143856e-32, 0x5F308803
5.237409e-34, 0x5F31179E
3.116094e-23, 0x5F3255A4
2.277172e-34, 0x5F3759DF
7.056793e-07, 0x5F338609
3.815896e-17, 0x5F3079A0
8.901067e-22, 0x5F3DBC87
7.122470e-11, 0x5F34ADF8
2.533151e-10, 0x5F3E4422
5.939287e-11, 0x5F3E9F1B
3.774054e-10, 0x5F310519
9.297378e-17, 0x5F2BEF77
1.685672e-12, 0x5F33065B
3.512943e-18, 0x5F3BD4AE
1.343196e-13, 0x5F3184F5
1.467158e-01, 0x5F31DCC2
1.101125e-30, 0x5F328F32
1.276433e-32, 0x5F3B43CE
2.887750e-23, 0x5F339227
3.515133e-30, 0x5F3B2E6B
5.288767e-17, 0x5F3AB521
1.042263e-08, 0x5F3152E6
3.358521e-04, 0x5F338588
3.543591e-24, 0x5F3C4263
3.781403e-03, 0x5F3FFE20
8.684327e-23, 0x5F2F84F7
3.908452e-38, 0x5F374D6C
1.899128e-07, 0x5F3447FC
1.946514e-14, 0x5F32E868
4.437391e-36, 0x5F316B03
1.029261e-11, 0x5F339212
2.438969e-29, 0x5F342E63
1.036379e-08, 0x5F3030F3
2.182929e-21, 0x5F31570D
2.543343e-18, 0x5F33817C
1.175465e-08, 0x5F3759DF
3.531271e-04, 0x5F2E2D8C
4.797085e-35, 0x5F4069C9
4.078561e-38, 0x5F38B9E6
1.210038e-26, 0x5F3CE56F
1.528465e-09, 0x5F2F000F
2.008834e-08, 0x5F32F922
3.532865e-26, 0x5F335744
3.124310e-05, 0x5F3759DF
2.585318e-12, 0x5F33BE8B
3.075636e-25, 0x5F30DEA8
2.495605e-03, 0x5F3332F7
1.230063e-05, 0x5F3759DF
5.554345e-31, 0x5F328A52
1.845781e-10, 0x5F34E8B6
3.127271e-01, 0x5F3759DF
3.268399e-34, 0x5F3110BF
1.670655e-17, 0x5F36A74C
1.893522e-12, 0x5F3136A1
4.969009e-34, 0x5F30148D
4.349953e-02, 0x5F33FD37
1.705086e-19, 0x5F34590E
1.217971e-12, 0x5F3429A2
4.505634e-08, 0x5F340E0E
2.287694e-38, 0x5F350C59
7.030211e-17, 0x5F365AF3
2.601383e-05, 0x5F30CCCF
2.132879e-06, 0x5F318CF0
7.149551e-08, 0x5F3759DF
1.091946e-25, 0x5F31C03B
2.807675e-04, 0x5F3759DF
1.456576e-34, 0x5F336D8A
4.439603e-04, 0x5F30B526
1.769373e-34, 0x5F3759DF
9.682368e-28, 0x5F374AF1
1.499002e-23, 0x5F3A2FEB
3.737476e-38, 0x5F3759DF
8.630429e-15, 0x5F32EC15
1.059441e-28, 0x5F34398D
2.255633e-28, 0x5F3AA4D9
1.100786e-32, 0x5F396944
3.054868e-13, 0x5F316969
1.425716e-04, 0x5F369170
1.591628e-13, 0x5F30BF70
1.216258e-14, 0x5F3759DF
8.723763e-14, 0x5F30B20D
4.446457e-27, 0x5F31979E
1.316762e-11, 0x5F38FDD4
4.680021e-27, 0x5F312991
1.043796e-13, 0x5F30ABCF
2.887596e-07, 0x5F353A0A
1.916290e-08, 0x5F3759DF
2.144036e-24, 0x5F31449C
1.384703e-01, 0x5F329B7B
1.583577e-35, 0x5F336824
1.627016e-19, 0x5F33813E
1.837970e-23, 0x5F3055A8
3.507398e-35, 0x5F32E745
7.564502e-12, 0x5F35E6F3
1.773869e-34, 0x5F381737
8.891747e-25, 0x5F3AEB74
3.015705e-37, 0x5F317DD0
2.232876e-09, 0x5F329856
3.027619e-12, 0x5F3759DF
2.515746e-36, 0x5F3759DF
6.185695e-06, 0x5F307FCA
1.809141e-05, 0x5F36E128
2.345154e-30, 0x5F325722
1.716578e-25, 0x5F3759DF
3.238165e-08, 0x5F32F03A
2.358004e-03, 0x5F346DB8
4.772106e-06, 0x5F350E0C
7.840443e-02, 0x5F34D4A8
5.348114e-12, 0x5F334A25
1.085148e-11, 0x5F324098
1.507059e-11, 0x5F3E9B38
4.907319e-06, 0x5F30C5C5
9.548613e-03, 0x5F327442
1.755159e-08, 0x5F3759DF
2.404439e-14, 0x5F3340CC
2.712628e-15, 0x5F32E9D3
1.733516e-18, 0x5F375408
1.518816e-06, 0x5F2FF3D8
1.739361e-31, 0x5F38B2F7
3.005085e-18, 0x5F3759DF
3.752269e-08, 0x5F332B6D
4.052160e-35, 0x5F3759DF
4.161193e-04, 0x5F3252D8
2.433236e-10, 0x5F3D961E
7.209586e-34, 0x5F3EAB8D
3.938768e-01, 0x5F307368
3.209916e-28, 0x5F2F7345
2.164186e-28, 0x5F3ACFA7
8.981906e-37, 0x5F3759DF
4.235652e-35, 0x5F3759DF
1.875506e-36, 0x5F322C95
2.340023e-13, 0x5F40402D
5.202193e-17, 0x5F3DDF10
3.637725e-09, 0x5F390676
4.777954e-20, 0x5F3A8BF4
2.958656e-11, 0x5F346ED3
1.363973e-09, 0x5F312B5D
3.874787e-26, 0x5F32B0DD
7.874842e-11, 0x5F32A7FA
1.343600e-35, 0x5F3759DF
1.203763e-23, 0x5F37E8E5
4.790729e-30, 0x5F3280B6
3.635053e-28, 0x5F31E089
2.767439e-11, 0x5F3250DE
2.208577e-26, 0x5F3149BA
8.857465e-18, 0x5F2F7BD4
5.192462e-16, 0x5F325201
9.673866e-05, 0x5F30CA2D
7.438258e-17, 0x5F3317D0
6.200864e-20, 0x5F399B2B
2.121727e-16, 0x5F4027AC
6.084308e-29, 0x5F368E41
5.659966e-05, 0x5F3C0F35
6.367216e-03, 0x5F333EF6
2.252593e-06, 0x5F31545A
1.666373e-14, 0x5F3759DF
2.990570e-12, 0x5F35D15D
3.105455e-35, 0x5F324297
1.587963e-16, 0x5F329F2B
5.661508e-23, 0x5F3B3EA7
2.028703e-01, 0x5F35A7BD
7.904531e-09, 0x5F3759DF
8.046634e-23, 0x5F310D73
2.217717e-01, 0x5F3B686D
1.232354e-26, 0x5F3CC2D6
3.312555e-26, 0x5F30BE5E
1.240941e-12, 0x5F3284EC
3.963848e-13, 0x5F30E2E3
1.030854e-24, 0x5F366C05
2.882646e-12, 0x5F354D3A
4.025511e-32, 0x5F3759DF
8.164597e-35, 0x5F321C29
6.161145e-02, 0x5F3FCD0C
7.705162e-20, 0x5F339035
7.034985e-37, 0x5F39080E
7.225573e-31, 0x5F3B189D
1.349069e-06, 0x5F3137A6
4.736626e-08, 0x5F35AD96
4.109976e-18, 0x5F3759DF
1.763912e-21, 0x5F34AD62
6.897306e-37, 0x5F3AE939
2.639429e-17, 0x5F34AACB
2.347280e-07, 0x5F3EDFC7
6.371060e-08, 0x5F3A29B8
4.022620e-01, 0x5F2E32BA
6.229475e-04, 0x5F32914B
8.116349e-04, 0x5F3759DF
2.159822e-18, 0x5F31788C
1.179551e-16, 0x5F30728C
4.959408e-06, 0x5F3759DF
8.068609e-33, 0x5F3109A6
9.841807e-18, 0x5F32A10B
1.014181e-08, 0x5F3236DD
4.132110e-17, 0x5F322151
2.755164e-29, 0x5F35FEAE
1.726182e-38, 0x5F2BD2F4
2.412770e-02, 0x5F2FAED0
2.543063e-05, 0x5F31CCFE
1.870608e-09, 0x5F32FD7B
7.152606e-20, 0x5F32DAC7
2.221537e-18, 0x5F316248
5.536605e-35, 0x5F3759DF
3.790259e-34, 0x5F33927A
3.350450e-02, 0x5F2FE4D1
9.135127e-18, 0x5F31F539
1.225741e-34, 0x5F31BEA2
5.889771e-15, 0x5F305E26
5.965046e-30, 0x5F33378E
7.901556e-13, 0x5F382294
6.698604e-37, 0x5F399A03
2.278376e-24, 0x5F32682C
9.693978e-03, 0x5F349E1E
2.620774e-37, 0x5F30A160
3.212594e-01, 0x5F338BFF
3.021390e-04, 0x5F37279F
9.202782e-17, 0x5F303CD5
1.216138e-14, 0x5F3759DF
1.250427e-26, 0x5F3ABEBF
1.223156e-35, 0x5F3C8EF3
4.216891e-14, 0x5F3461EB
1.261257e-32, 0x5F3DB142
1.774772e-21, 0x5F32CFA9
3.448635e-38, 0x5F31EAB9
2.992972e-21, 0x5F3AC7C0
1.786500e-37, 0x5F3E8B5B
2.543372e-24, 0x5F32A420
9.244320e-28, 0x5F383B49
1.517885e-22, 0x5F33FF2D
6.177562e-30, 0x5F34CBCF
8.369741e-34, 0x5F3BCA31
1.210601e-11, 0x5F3759DF
2.831505e-38, 0x5F30CF24
1.577871e-14, 0x5F39146E
2.881670e-32, 0x5F318A06
8.106195e-06, 0x5F341D4D
4.238315e-09, 0x5F37DEFE
1.871435e-15, 0x5F3251EC
5.482890e-06, 0x5F32F70A
5.740723e-37, 0x5F3759DF
4.471965e-27, 0x5F327996
1.435971e-02, 0x5F3B3AD3
4.334619e-30, 0x5F30BBD5
1.487362e-16, 0x5F327A85
1.764124e-16, 0x5F36E09A
8.930970e-12, 0x5F31AF20
1.677628e-33, 0x5F34FC32
5.282354e-23, 0x5F3F8193
7.778536e-15, 0x5F344963
1.135225e-26, 0x5F3759DF
1.938339e-08, 0x5F33C906
1.707272e-12, 0x5F306CD8
1.770813e-33, 0x5F3289D6
5.507832e-33, 0x5F317F7D
5.917059e-32, 0x5F3759DF
8.701383e-29, 0x5F30C8BB
4.116027e-07, 0x5F319C4D
1.833281e-35, 0x5F30BAE7
3.346900e-35, 0x5F31B0E8
2.843929e-06, 0x5F32A8B3
3.100426e-05, 0x5F34999E
1.227262e-26, 0x5F3DB752
3.429797e-15, 0x5F3CBC4C
1.480979e-15, 0x5F30F43A
2.147067e-15, 0x5F331A0D
1.279957e-03, 0x5F30E577
1.642394e-38, 0x5F31D76B
3.743451e-22, 0x5F31CB71
1.895858e-22, 0x5F3A8CC2
2.238084e-16, 0x5F3EF74A
8.502189e-30, 0x5F31D4A2
1.658625e-23, 0x5F36396D
1.496208e-24, 0x5F3458A1
5.030885e-21, 0x5F30B7B4
2.662042e-01, 0x5F3D151A
3.650827e-28, 0x5F330058
3.351314e-31, 0x5F3192B2
5.818034e-07, 0x5F346D91
8.923758e-17, 0x5F2F6D5D
2.146622e-25, 0x5F3C75B7
2.664003e-09, 0x5F3327BC
3.041501e-07, 0x5F318B5D
3.833862e-22, 0x5F310EE2
1.851459e-28, 0x5F381288
3.693674e-22, 0x5F336009
1.827173e-02, 0x5F3759DF
8.651524e-33, 0x5F326E25
7.418149e-08, 0x5F34C8F2
9.128925e-10, 0x5F3E1C98
9.628861e-03, 0x5F324B77
9.431246e-15, 0x5F317099
1.148041e-21, 0x5F32A0A7
2.286508e-19, 0x5F3BD222
1.148108e-12, 0x5F3472B3
2.477093e-30, 0x5F3759DF
3.955130e-30, 0x5F35CAB0
7.851613e-28, 0x5F3DCFAB
2.676281e-07, 0x5F387E48
1.047841e-28, 0x5F343112
4.831418e-08, 0x5F348164
1.710308e-29, 0x5F328973
7.173188e-07, 0x5F31F3F7
4.250798e-10, 0x5F32149B
5.359148e-38, 0x5F3759DF
1.097887e-09, 0x5F3759DF
2.613684e-18, 0x5F355536
5.192650e-09, 0x5F3094A7
5.089975e-10, 0x5F33A028
1.710064e-05, 0x5F395D85
2.181472e-01, 0x5F3759DF
2.612861e-16, 0x5F3759DF
8.842139e-09, 0x5F32D6F6
6.403596e-17, 0x5F376DE0
4.721022e-15, 0x5F34E435
3.373297e-34, 0x5F32151E
1.078367e-34, 0x5F2E2B6B
1.181725e-24, 0x5F313596
1.516860e-37, 0x5F34E954
2.003848e-08, 0x5F33E8F3
1.256181e-16, 0x5F335C4E
6.126715e-17, 0x5F3A7B8B
2.933317e-16, 0x5F337CE1
1.384854e-08, 0x5F3C8426
2.733972e-35, 0x5F332999
7.231608e-12, 0x5F352E69
4.128466e-10, 0x5F31E445
2.455473e-38, 0x5F351C2B
8.358468e-34, 0x5F3A4CF4
3.697142e-05, 0x5F3259A2
7.999866e-19, 0x5F3A2736
1.829870e-14, 0x5F345FB6
5.580132e-04, 0x5F310718
2.154409e-15, 0x5F2EF65C
8.057812e-19, 0x5F3E6500
