input,reference,initial,final,iters,magic_number
0.696227,1.198462,1.197502,1.198461,1,0x5F3265BB
0.126550,2.811047,2.909266,2.811033,2,0x5F3AFCA2
1.101536,0.952798,0.961583,0.952676,1,0x5F3CA9E3
0.040301,4.981277,5.056119,4.981276,2,0x5F345531
0.769616,1.139890,1.129381,1.139745,1,0x5F331253
0.300663,1.823728,1.827367,1.823717,1,0x5F36DF67
0.751199,1.153779,1.205322,1.153763,2,0x5F3A6F44
0.143673,2.638231,2.831229,2.637964,2,0x5F3EC255
0.066002,3.892437,3.892296,3.892437,1,0x5F3CB164
0.115922,2.937087,2.937750,2.937086,1,0x5F32B866
0.281816,1.883722,1.861271,1.883323,1,0x5F366341
0.617534,1.272535,1.261965,1.272404,1,0x5F30936A
0.473722,1.452908,1.544430,1.452828,2,0x5F3EF5BB
1.146919,0.933757,0.947699,0.933443,1,0x5F3C038C
0.022077,6.730204,7.108757,6.729969,2,0x5F3DE889
0.212981,2.166852,2.231468,2.166847,2,0x5F3BDC3E
0.382376,1.617166,1.674361,1.617157,2,0x5F3834D7
0.042792,4.834113,5.110921,4.833931,2,0x5F3B3032
0.198090,2.246824,2.172789,2.246815,2,0x5F307AFE
0.013976,8.458790,7.922024,8.458347,2,0x5F2FFF0F
0.028266,5.947920,6.318319,5.947606,2,0x5F3DF716
0.053756,4.313079,4.354219,4.312489,1,0x5F396D44
1.728288,0.760662,0.770466,0.760472,1,0x5F33D987
