input, method, guess, after_one, final, iters
4.431320e-02,QuakeIII,4.893676e+00,4.743892e+00,4.750422e+00,2
4.431320e-02,withoutDiv,4.970606e+00,4.734893e+00,4.750360e+00,2
4.431320e-02,optimal_grid,4.163952e+00,4.751280e+00,4.751280e+00,1
4.431320e-02,Moroz,4.895526e+00,4.748024e+00,4.754609e+00,95
5.137859e-02,Blinn,4.711771e+00,4.400308e+00,4.411003e+00,2
5.137859e-02,QuakeIII,4.441491e+00,4.411428e+00,4.411428e+00,1
5.137859e-02,withoutDiv,4.518421e+00,4.407828e+00,4.411725e+00,2
5.137859e-02,optimal_grid,3.855884e+00,4.411798e+00,4.411798e+00,1
5.137859e-02,Moroz,4.443342e+00,4.415295e+00,4.415606e+00,95
2.250312e-01,Blinn,2.199750e+00,2.107834e+00,2.107834e+00,1
2.250312e-01,QuakeIII,2.064610e+00,2.106706e+00,2.106706e+00,1
2.250312e-01,withoutDiv,2.103076e+00,2.108021e+00,2.108021e+00,1
2.250312e-01,optimal_grid,1.849874e+00,2.108534e+00,2.108534e+00,1
2.250312e-01,Moroz,2.065536e+00,2.108577e+00,2.108577e+00,1
9.813904e-02,Blinn,3.429775e+00,3.180811e+00,3.191385e+00,2
9.813904e-02,QuakeIII,3.294636e+00,3.187128e+00,3.192108e+00,2
9.813904e-02,withoutDiv,3.333101e+00,3.182642e+00,3.192077e+00,2
9.813904e-02,optimal_grid,2.929774e+00,3.190278e+00,3.190278e+00,1
9.813904e-02,Moroz,3.295561e+00,3.189933e+00,3.194924e+00,95
2.853638e-02,Blinn,6.347343e+00,5.900764e+00,5.918489e+00,2
2.853638e-02,QuakeIII,6.077064e+00,5.913383e+00,5.919702e+00,2
2.853638e-02,withoutDiv,6.153994e+00,5.905620e+00,5.919662e+00,2
2.853638e-02,optimal_grid,5.347340e+00,5.922232e+00,5.826313e+00,95
2.853638e-02,Moroz,6.078915e+00,5.918575e+00,5.918575e+00,1
2.028586e-02,Blinn,7.403410e+00,7.014120e+00,7.020643e+00,2
2.028586e-02,QuakeIII,7.133131e+00,7.018372e+00,7.021068e+00,2
2.028586e-02,withoutDiv,7.210061e+00,7.013371e+00,7.021056e+00,2
2.028586e-02,optimal_grid,6.403407e+00,7.020509e+00,7.020509e+00,1
2.028586e-02,Moroz,7.134981e+00,7.024553e+00,7.027238e+00,95
2.770430e-02,Blinn,6.453850e+00,5.986889e+00,6.006584e+00,2
2.770430e-02,QuakeIII,6.183570e+00,6.000176e+00,6.007936e+00,2
2.770430e-02,withoutDiv,6.260500e+00,5.991804e+00,6.007887e+00,2
2.770430e-02,optimal_grid,5.453846e+00,6.009173e+00,6.009173e+00,1
2.770430e-02,Moroz,6.185421e+00,6.005447e+00,6.013230e+00,95
1.122992e-01,Blinn,3.203213e+00,2.973993e+00,2.983435e+00,2
1.122992e-01,QuakeIII,3.068074e+00,2.980510e+00,2.984082e+00,2
1.122992e-01,withoutDiv,3.106539e+00,2.976449e+00,2.984059e+00,2
1.122992e-01,optimal_grid,2.703212e+00,2.985005e+00,2.985005e+00,1
1.122992e-01,Moroz,3.068999e+00,2.983128e+00,2.983128e+00,1
2.431839e-01,Blinn,2.054528e+00,2.028939e+00,2.028939e+00,1
2.431839e-01,QuakeIII,1.959694e+00,2.024439e+00,2.027826e+00,2
2.431839e-01,withoutDiv,1.978927e+00,2.026080e+00,2.026080e+00,1
2.431839e-01,optimal_grid,1.777263e+00,2.028182e+00,2.028182e+00,1
2.431839e-01,Moroz,1.960157e+00,2.026207e+00,2.026207e+00,1
2.079063e-01,Blinn,2.336749e+00,2.188207e+00,2.192827e+00,2
2.079063e-01,QuakeIII,2.201610e+00,2.193090e+00,2.193090e+00,1
2.079063e-01,withoutDiv,2.240075e+00,2.191622e+00,2.191622e+00,1
2.079063e-01,optimal_grid,1.918374e+00,2.193278e+00,2.193278e+00,1
2.079063e-01,Moroz,2.202535e+00,2.195014e+00,2.195014e+00,1
1.686922e-01,Blinn,2.650463e+00,2.419937e+00,2.433725e+00,2
1.686922e-01,QuakeIII,2.515323e+00,2.430695e+00,2.434729e+00,2
1.686922e-01,withoutDiv,2.553788e+00,2.425866e+00,2.434691e+00,2
1.686922e-01,optimal_grid,2.150461e+00,2.435937e+00,2.435937e+00,1
1.686922e-01,Moroz,2.516248e+00,2.432812e+00,2.432812e+00,1
2.120458e-02,Blinn,7.285814e+00,6.855702e+00,6.866564e+00,2
2.120458e-02,QuakeIII,7.015534e+00,6.862452e+00,6.867281e+00,2
2.120458e-02,withoutDiv,7.092464e+00,6.856090e+00,6.867260e+00,2
2.120458e-02,optimal_grid,6.285810e+00,6.864902e+00,6.758937e+00,95
2.120458e-02,Moroz,7.017385e+00,6.868497e+00,6.868497e+00,1
1.374748e-02,Blinn,8.961292e+00,8.523315e+00,8.528477e+00,2
1.374748e-02,QuakeIII,8.420733e+00,8.526766e+00,8.528810e+00,2
1.374748e-02,withoutDiv,8.574594e+00,8.528442e+00,8.528442e+00,1
1.374748e-02,optimal_grid,7.480643e+00,8.530605e+00,8.530605e+00,1
1.374748e-02,Moroz,8.424435e+00,8.534307e+00,8.536304e+00,95
5.936987e-02,Blinn,4.200329e+00,4.106658e+00,4.104243e+00,2
5.936987e-02,QuakeIII,3.965025e+00,4.097102e+00,4.104073e+00,2
5.936987e-02,withoutDiv,4.006979e+00,4.100671e+00,4.104087e+00,2
5.936987e-02,optimal_grid,3.600163e+00,4.104980e+00,4.104980e+00,1
5.936987e-02,Moroz,3.965950e+00,4.100680e+00,4.107697e+00,95
8.819410e-03,Blinn,1.148446e+01,1.060347e+01,1.064812e+01,3
8.819410e-03,QuakeIII,1.094390e+01,1.063588e+01,1.064828e+01,2
8.819410e-03,withoutDiv,1.109776e+01,1.061944e+01,1.064818e+01,2
8.819410e-03,optimal_grid,9.484456e+00,1.065516e+01,1.048029e+01,95
8.819410e-03,Moroz,1.094761e+01,1.064518e+01,1.065765e+01,95
1.777243e-01,Blinn,2.578206e+00,2.358443e+00,2.371138e+00,2
1.777243e-01,QuakeIII,2.443066e+00,2.368845e+00,2.372058e+00,2
1.777243e-01,withoutDiv,2.481531e+00,2.364371e+00,2.372028e+00,2
1.777243e-01,optimal_grid,2.078204e+00,2.372426e+00,2.372426e+00,1
1.777243e-01,Moroz,2.443991e+00,2.370909e+00,2.370909e+00,1
1.709024e-02,Blinn,7.812450e+00,7.654223e+00,7.649662e+00,2
1.709024e-02,QuakeIII,7.542171e+00,7.647132e+00,7.649374e+00,2
1.709024e-02,withoutDiv,7.619101e+00,7.649196e+00,7.649196e+00,1
1.709024e-02,optimal_grid,6.812447e+00,7.654299e+00,7.528687e+00,95
1.709024e-02,Moroz,7.544021e+00,7.653840e+00,7.656096e+00,95
1.044080e-02,Blinn,1.065431e+01,9.727013e+00,9.786379e+00,3
1.044080e-02,QuakeIII,1.011375e+01,9.770042e+00,9.786584e+00,2
1.044080e-02,withoutDiv,1.026761e+01,9.750587e+00,9.786427e+00,2
1.044080e-02,optimal_grid,8.654302e+00,9.791775e+00,9.632217e+00,95
1.044080e-02,Moroz,1.011745e+01,9.778555e+00,9.795224e+00,95
2.467009e-02,Blinn,6.842229e+00,6.343910e+00,6.365222e+00,2
2.467009e-02,QuakeIII,6.571949e+00,6.356672e+00,6.366680e+00,2
2.467009e-02,withoutDiv,6.648880e+00,6.347667e+00,6.366619e+00,2
2.467009e-02,optimal_grid,5.842226e+00,6.363151e+00,6.266253e+00,95
2.467009e-02,Moroz,6.573800e+00,6.362267e+00,6.372297e+00,95
1.851185e-02,Blinn,7.630484e+00,7.351327e+00,7.351327e+00,1
1.851185e-02,QuakeIII,7.360204e+00,7.349771e+00,7.349771e+00,1
1.851185e-02,withoutDiv,7.437134e+00,7.348230e+00,7.348230e+00,1
1.851185e-02,optimal_grid,6.630480e+00,7.353260e+00,7.233831e+00,95
1.851185e-02,Moroz,7.362055e+00,7.356234e+00,7.356250e+00,95
5.708251e-02,Blinn,4.346720e+00,4.186316e+00,4.186316e+00,1
5.708251e-02,QuakeIII,4.076440e+00,4.181284e+00,4.185504e+00,2
5.708251e-02,withoutDiv,4.153370e+00,4.185142e+00,4.185142e+00,1
5.708251e-02,optimal_grid,3.673358e+00,4.186517e+00,4.186517e+00,1
5.708251e-02,Moroz,4.078291e+00,4.185010e+00,4.185010e+00,1
4.476737e-02,Blinn,5.134889e+00,4.699548e+00,4.724461e+00,2
4.476737e-02,QuakeIII,4.864609e+00,4.720145e+00,4.726265e+00,2
4.476737e-02,withoutDiv,4.941539e+00,4.711348e+00,4.726207e+00,2
4.476737e-02,optimal_grid,4.134885e+00,4.726624e+00,4.726624e+00,1
4.476737e-02,Moroz,4.866460e+00,4.724257e+00,4.730430e+00,95
2.439210e-01,Blinn,2.048632e+00,2.025802e+00,2.025802e+00,1
2.439210e-01,QuakeIII,1.956746e+00,2.021379e+00,2.024760e+00,2
2.439210e-01,withoutDiv,1.975979e+00,2.023019e+00,2.023019e+00,1
2.439210e-01,optimal_grid,1.774315e+00,2.025100e+00,2.025100e+00,1
2.439210e-01,Moroz,1.957209e+00,2.023145e+00,2.023145e+00,1
6.777516e-02,Blinn,3.915597e+00,3.843600e+00,3.841324e+00,2
6.777516e-02,QuakeIII,3.780458e+00,3.839748e+00,3.839748e+00,1
6.777516e-02,withoutDiv,3.818923e+00,3.840987e+00,3.840987e+00,1
6.777516e-02,optimal_grid,3.415596e+00,3.843603e+00,3.780576e+00,95
6.777516e-02,Moroz,3.781383e+00,3.843115e+00,3.843115e+00,1
1.309707e-02,Blinn,9.294300e+00,8.720401e+00,8.736911e+00,2
1.309707e-02,QuakeIII,8.753741e+00,8.737975e+00,8.737975e+00,1
1.309707e-02,withoutDiv,8.907601e+00,8.733048e+00,8.738013e+00,2
1.309707e-02,optimal_grid,7.647147e+00,8.738821e+00,8.738821e+00,1
1.309707e-02,Moroz,8.757442e+00,8.745649e+00,8.745694e+00,95
5.209768e-02,Blinn,4.665749e+00,4.371625e+00,4.380575e+00,2
5.209768e-02,QuakeIII,4.395469e+00,4.381107e+00,4.381107e+00,1
5.209768e-02,withoutDiv,4.472399e+00,4.378308e+00,4.381174e+00,2
5.209768e-02,optimal_grid,3.832873e+00,4.381492e+00,4.381492e+00,1
5.209768e-02,Moroz,4.397320e+00,4.384953e+00,4.385026e+00,95
2.835060e-02,Blinn,6.371123e+00,5.919609e+00,5.937819e+00,2
2.835060e-02,QuakeIII,6.100844e+00,5.932407e+00,5.939065e+00,2
2.835060e-02,withoutDiv,6.177774e+00,5.924493e+00,5.939022e+00,2
2.835060e-02,optimal_grid,5.371120e+00,5.941331e+00,5.845372e+00,95
2.835060e-02,Moroz,6.102695e+00,5.937616e+00,5.937616e+00,1
6.266887e-02,Blinn,3.997298e+00,3.994766e+00,3.994766e+00,1
6.266887e-02,QuakeIII,3.862159e+00,3.988093e+00,3.994591e+00,2
6.266887e-02,withoutDiv,3.900624e+00,3.991316e+00,3.994603e+00,2
6.266887e-02,optimal_grid,3.497297e+00,3.995063e+00,3.995063e+00,1
6.266887e-02,Moroz,3.863084e+00,3.991578e+00,3.998116e+00,95
2.099243e-02,Blinn,7.312969e+00,6.891358e+00,6.901245e+00,2
2.099243e-02,QuakeIII,7.042690e+00,6.897563e+00,6.901896e+00,2
2.099243e-02,withoutDiv,7.119620e+00,6.891490e+00,6.901876e+00,2
2.099243e-02,optimal_grid,6.312966e+00,6.899893e+00,6.793005e+00,95
2.099243e-02,Moroz,7.044540e+00,6.903639e+00,6.903639e+00,1
3.126353e-02,Blinn,5.999134e+00,5.646227e+00,5.655044e+00,2
3.126353e-02,QuakeIII,5.728855e+00,5.654202e+00,5.654202e+00,1
3.126353e-02,withoutDiv,5.805785e+00,5.649597e+00,5.655620e+00,2
3.126353e-02,optimal_grid,4.999131e+00,5.658539e+00,5.566397e+00,95
3.126353e-02,Moroz,5.730705e+00,5.659165e+00,5.660598e+00,95
1.768129e-01,Blinn,2.585497e+00,2.364385e+00,2.377231e+00,2
1.768129e-01,QuakeIII,2.450357e+00,2.374851e+00,2.378164e+00,2
1.768129e-01,withoutDiv,2.488822e+00,2.370328e+00,2.378132e+00,2
1.768129e-01,optimal_grid,2.085495e+00,2.378648e+00,2.378648e+00,1
1.768129e-01,Moroz,2.451283e+00,2.376920e+00,2.376920e+00,1
2.153294e-02,Blinn,7.243784e+00,6.801580e+00,6.813901e+00,2
2.153294e-02,QuakeIII,6.973505e+00,6.809133e+00,6.814719e+00,2
2.153294e-02,withoutDiv,7.050435e+00,6.802355e+00,6.814692e+00,2
2.153294e-02,optimal_grid,6.243781e+00,6.811817e+00,6.707205e+00,95
2.153294e-02,Moroz,6.975355e+00,6.815132e+00,6.815132e+00,1
8.328237e-02,Blinn,3.667482e+00,3.460320e+00,3.464862e+00,2
8.328237e-02,QuakeIII,3.532342e+00,3.463195e+00,3.465160e+00,2
8.328237e-02,withoutDiv,3.570807e+00,3.460281e+00,3.465151e+00,2
8.328237e-02,optimal_grid,3.167480e+00,3.464322e+00,3.464322e+00,1
8.328237e-02,Moroz,3.533268e+00,3.466246e+00,3.466246e+00,1
2.540746e-02,Blinn,6.747846e+00,6.250277e+00,6.272114e+00,2
2.540746e-02,QuakeIII,6.477566e+00,6.263586e+00,6.273613e+00,2
2.540746e-02,withoutDiv,6.554496e+00,6.254496e+00,6.273550e+00,2
2.540746e-02,optimal_grid,5.747842e+00,6.270976e+00,6.174654e+00,95
2.540746e-02,Moroz,6.479417e+00,6.269097e+00,6.279149e+00,95
1.003147e-02,Blinn,1.086388e+01,9.924607e+00,9.984053e+00,3
1.003147e-02,QuakeIII,1.032333e+01,9.966837e+00,9.984254e+00,2
1.003147e-02,withoutDiv,1.047719e+01,9.947201e+00,9.984094e+00,2
1.003147e-02,optimal_grid,8.863878e+00,9.990386e+00,9.826771e+00,95
1.003147e-02,Moroz,1.032703e+01,9.975528e+00,9.993072e+00,95
2.928067e-02,Blinn,6.252075e+00,5.827361e+00,5.842927e+00,2
2.928067e-02,QuakeIII,5.981795e+00,5.839078e+00,5.843984e+00,2
2.928067e-02,withoutDiv,6.058725e+00,5.832011e+00,5.843954e+00,2
2.928067e-02,optimal_grid,5.252071e+00,5.847353e+00,5.751787e+00,95
2.928067e-02,Moroz,5.983646e+00,5.844204e+00,5.844204e+00,1
1.261787e-02,Blinn,9.539652e+00,8.874781e+00,8.900621e+00,2
1.261787e-02,QuakeIII,8.999093e+00,8.900817e+00,8.900817e+00,1
1.261787e-02,withoutDiv,9.152953e+00,8.891721e+00,8.902379e+00,2
1.261787e-02,optimal_grid,7.769823e+00,8.901759e+00,8.901759e+00,1
1.261787e-02,Moroz,9.002794e+00,8.908607e+00,8.910219e+00,95
1.183043e-01,Blinn,3.107131e+00,2.899555e+00,2.906868e+00,2
1.183043e-01,QuakeIII,2.971991e+00,2.905195e+00,2.907364e+00,2
1.183043e-01,withoutDiv,3.010456e+00,2.901818e+00,2.907350e+00,2
1.183043e-01,optimal_grid,2.607129e+00,2.909154e+00,2.909154e+00,1
1.183043e-01,Moroz,2.972917e+00,2.907745e+00,2.907745e+00,1
6.692407e-02,Blinn,3.929215e+00,3.867862e+00,3.865666e+00,2
6.692407e-02,QuakeIII,3.794075e+00,3.863559e+00,3.865527e+00,2
6.692407e-02,withoutDiv,3.832540e+00,3.865107e+00,3.865107e+00,1
6.692407e-02,optimal_grid,3.429213e+00,3.867837e+00,3.804539e+00,95
6.692407e-02,Moroz,3.795001e+00,3.866945e+00,3.866945e+00,1
1.573443e-01,Blinn,2.741246e+00,2.506306e+00,2.520007e+00,2
1.573443e-01,QuakeIII,2.606106e+00,2.516653e+00,2.520999e+00,2
1.573443e-01,withoutDiv,2.644571e+00,2.511777e+00,2.520959e+00,2
1.573443e-01,optimal_grid,2.241244e+00,2.522594e+00,2.522594e+00,1
1.573443e-01,Moroz,2.607032e+00,2.518848e+00,2.523225e+00,95
5.684892e-02,Blinn,4.361669e+00,4.194590e+00,4.194590e+00,1
5.684892e-02,QuakeIII,4.091390e+00,4.190359e+00,4.194096e+00,2
5.684892e-02,withoutDiv,4.168320e+00,4.193864e+00,4.193864e+00,1
5.684892e-02,optimal_grid,3.680833e+00,4.195106e+00,4.195106e+00,1
5.684892e-02,Moroz,4.093240e+00,4.194090e+00,4.194090e+00,1
6.661926e-02,Blinn,3.934092e+00,3.876640e+00,3.874496e+00,2
6.661926e-02,QuakeIII,3.798952e+00,3.872174e+00,3.874359e+00,2
6.661926e-02,withoutDiv,3.837417e+00,3.873834e+00,3.873834e+00,1
6.661926e-02,optimal_grid,3.434090e+00,3.876612e+00,3.813233e+00,95
6.661926e-02,Moroz,3.799877e+00,3.875567e+00,3.875567e+00,1
9.755798e-02,Blinn,3.439072e+00,3.190412e+00,3.200884e+00,2
9.755798e-02,QuakeIII,3.303933e+00,3.196654e+00,3.201600e+00,2
9.755798e-02,withoutDiv,3.342398e+00,3.192189e+00,3.201570e+00,2
9.755798e-02,optimal_grid,2.939071e+00,3.199708e+00,3.199708e+00,1
9.755798e-02,Moroz,3.304858e+00,3.199468e+00,3.204424e+00,95
5.749267e-02,Blinn,4.320469e+00,4.171860e+00,4.171860e+00,1
5.749267e-02,QuakeIII,4.050190e+00,4.165394e+00,4.170545e+00,2
5.749267e-02,withoutDiv,4.127120e+00,4.169878e+00,4.169878e+00,1
5.749267e-02,optimal_grid,3.660233e+00,4.171556e+00,4.171556e+00,1
5.749267e-02,Moroz,4.052041e+00,4.169112e+00,4.169112e+00,1
1.702062e-02,Blinn,7.821361e+00,7.669858e+00,7.665290e+00,2
1.702062e-02,QuakeIII,7.551082e+00,7.662476e+00,7.665002e+00,2
1.702062e-02,withoutDiv,7.628012e+00,7.664736e+00,7.664736e+00,1
1.702062e-02,optimal_grid,6.821358e+00,7.669896e+00,7.544067e+00,95
1.702062e-02,Moroz,7.552932e+00,7.669196e+00,7.671737e+00,95
2.123502e-02,Blinn,7.281918e+00,6.850631e+00,6.861631e+00,2
2.123502e-02,QuakeIII,7.011638e+00,6.857456e+00,6.862357e+00,2
2.123502e-02,withoutDiv,7.088568e+00,6.851055e+00,6.862334e+00,2
2.123502e-02,optimal_grid,6.281914e+00,6.859926e+00,6.754091e+00,95
2.123502e-02,Moroz,7.013489e+00,6.863498e+00,6.863498e+00,1
1.182549e-02,Blinn,9.945351e+00,9.152311e+00,9.195645e+00,3
1.182549e-02,QuakeIII,9.404792e+00,9.188643e+00,9.195811e+00,2
1.182549e-02,withoutDiv,9.558652e+00,9.174064e+00,9.195743e+00,2
1.182549e-02,optimal_grid,7.972672e+00,9.190695e+00,9.050733e+00,95
1.182549e-02,Moroz,9.408493e+00,9.196654e+00,9.196654e+00,1
1.947435e-02,Blinn,7.507283e+00,7.163047e+00,7.165693e+00,2
1.947435e-02,QuakeIII,7.237003e+00,7.164800e+00,7.164800e+00,1
1.947435e-02,withoutDiv,7.313933e+00,7.161242e+00,7.165858e+00,2
1.947435e-02,optimal_grid,6.507279e+00,7.167183e+00,7.167183e+00,1
1.947435e-02,Moroz,7.238854e+00,7.171106e+00,7.172158e+00,95
2.932610e-02,Blinn,6.246259e+00,5.822984e+00,5.838408e+00,2
2.932610e-02,QuakeIII,5.975979e+00,5.834637e+00,5.839456e+00,2
2.932610e-02,withoutDiv,6.052909e+00,5.827616e+00,5.839426e+00,2
2.932610e-02,optimal_grid,5.246255e+00,5.842862e+00,5.747329e+00,95
2.932610e-02,Moroz,5.977830e+00,5.839759e+00,5.839759e+00,1
7.636314e-02,Blinn,3.778190e+00,3.618262e+00,3.618262e+00,1
7.636314e-02,QuakeIII,3.643050e+00,3.618501e+00,3.618501e+00,1
7.636314e-02,withoutDiv,3.681515e+00,3.617104e+00,3.617104e+00,1
7.636314e-02,optimal_grid,3.278188e+00,3.619855e+00,3.619855e+00,1
7.636314e-02,Moroz,3.643975e+00,3.621685e+00,3.621925e+00,95
9.230465e-02,Blinn,3.523126e+00,3.281826e+00,3.290839e+00,2
9.230465e-02,QuakeIII,3.387986e+00,3.287169e+00,3.291449e+00,2
9.230465e-02,withoutDiv,3.426451e+00,3.283039e+00,3.291425e+00,2
9.230465e-02,optimal_grid,3.023124e+00,3.289345e+00,3.239526e+00,95
9.230465e-02,Moroz,3.388911e+00,3.290065e+00,3.290065e+00,1
1.295969e-02,Blinn,9.364640e+00,8.763769e+00,8.782918e+00,2
1.295969e-02,QuakeIII,8.824081e+00,8.783938e+00,8.783938e+00,1
1.295969e-02,withoutDiv,8.977942e+00,8.777755e+00,8.784204e+00,2
1.295969e-02,optimal_grid,7.682317e+00,8.784675e+00,8.784675e+00,1
1.295969e-02,Moroz,8.827783e+00,8.791645e+00,8.791927e+00,95
3.227920e-02,Blinn,5.934131e+00,5.552934e+00,5.565118e+00,2
3.227920e-02,QuakeIII,5.663852e+00,5.563343e+00,5.565939e+00,2
3.227920e-02,withoutDiv,5.740782e+00,5.557617e+00,5.565923e+00,2
3.227920e-02,optimal_grid,4.934128e+00,5.569191e+00,5.478124e+00,95
3.227920e-02,Moroz,5.665702e+00,5.568223e+00,5.570831e+00,95
2.038769e-01,Blinn,2.368984e+00,2.208457e+00,2.214306e+00,2
2.038769e-01,QuakeIII,2.233845e+00,2.214457e+00,2.214457e+00,1
2.038769e-01,withoutDiv,2.272310e+00,2.212438e+00,2.214702e+00,2
2.038769e-01,optimal_grid,1.934491e+00,2.214658e+00,2.214658e+00,1
2.038769e-01,Moroz,2.234770e+00,2.216396e+00,2.216396e+00,1
2.309500e-01,Blinn,2.152400e+00,2.081636e+00,2.081636e+00,1
2.309500e-01,QuakeIII,2.017261e+00,2.077966e+00,2.080845e+00,2
2.309500e-01,withoutDiv,2.055726e+00,2.080398e+00,2.080398e+00,1
2.309500e-01,optimal_grid,1.826199e+00,2.081350e+00,2.081350e+00,1
2.309500e-01,Moroz,2.018186e+00,2.079823e+00,2.079823e+00,1
6.963813e-02,Blinn,3.885790e+00,3.791750e+00,3.789588e+00,2
6.963813e-02,QuakeIII,3.750650e+00,3.788858e+00,3.788858e+00,1
6.963813e-02,withoutDiv,3.789115e+00,3.789452e+00,3.789115e+00,0
6.963813e-02,optimal_grid,3.385788e+00,3.791908e+00,3.729664e+00,95
6.963813e-02,Moroz,3.751576e+00,3.792184e+00,3.792782e+00,95
7.419544e-02,Blinn,3.812873e+00,3.671922e+00,3.671922e+00,1
7.419544e-02,QuakeIII,3.677733e+00,3.671211e+00,3.671211e+00,1
7.419544e-02,withoutDiv,3.716198e+00,3.670398e+00,3.670398e+00,1
7.419544e-02,optimal_grid,3.312871e+00,3.672925e+00,3.672925e+00,1
7.419544e-02,Moroz,3.678659e+00,3.674439e+00,3.674454e+00,95
9.613531e-03,Blinn,1.107787e+01,1.014191e+01,1.019879e+01,3
9.613531e-03,QuakeIII,1.053731e+01,1.018200e+01,1.019898e+01,2
9.613531e-03,withoutDiv,1.069117e+01,1.016283e+01,1.019883e+01,2
9.613531e-03,optimal_grid,9.077866e+00,1.020555e+01,1.003811e+01,95
9.613531e-03,Moroz,1.054101e+01,1.019089e+01,1.020798e+01,95
7.993900e-03,Blinn,1.190712e+01,1.116073e+01,1.118310e+01,2
7.993900e-03,QuakeIII,1.136656e+01,1.118014e+01,1.118460e+01,2
7.993900e-03,withoutDiv,1.152042e+01,1.116933e+01,1.118457e+01,2
7.993900e-03,optimal_grid,9.907117e+00,1.119095e+01,1.100814e+01,95
7.993900e-03,Moroz,1.137027e+01,1.118995e+01,1.119443e+01,95
2.316644e-02,Blinn,7.034696e+00,6.550532e+00,6.568820e+00,2
2.316644e-02,QuakeIII,6.764416e+00,6.561368e+00,6.570058e+00,2
2.316644e-02,withoutDiv,6.841346e+00,6.553043e+00,6.570009e+00,2
2.316644e-02,optimal_grid,6.034692e+00,6.565835e+00,6.466414e+00,95
2.316644e-02,Moroz,6.766267e+00,6.567147e+00,6.575847e+00,95
2.067672e-02,Blinn,7.353379e+00,6.945438e+00,6.953838e+00,2
2.067672e-02,QuakeIII,7.083100e+00,6.950796e+00,6.954388e+00,2
2.067672e-02,withoutDiv,7.160030e+00,6.945180e+00,6.954373e+00,2
2.067672e-02,optimal_grid,6.353376e+00,6.952999e+00,6.952999e+00,1
2.067672e-02,Moroz,7.084950e+00,6.956919e+00,6.960501e+00,95
1.859688e-01,Blinn,2.512250e+00,2.307125e+00,2.318099e+00,2
1.859688e-01,QuakeIII,2.377110e+00,2.316678e+00,2.318886e+00,2
1.859688e-01,withoutDiv,2.415575e+00,2.312758e+00,2.318865e+00,2
1.859688e-01,optimal_grid,2.012248e+00,2.317764e+00,2.317764e+00,1
1.859688e-01,Moroz,2.378036e+00,2.318697e+00,2.318697e+00,1
1.212113e-02,Blinn,9.793983e+00,9.045121e+00,9.082832e+00,3
1.212113e-02,QuakeIII,9.253425e+00,9.078156e+00,9.082979e+00,2
1.212113e-02,withoutDiv,9.407285e+00,9.065409e+00,9.082932e+00,2
1.212113e-02,optimal_grid,7.896988e+00,9.079914e+00,8.939675e+00,95
1.212113e-02,Moroz,9.257126e+00,9.086080e+00,9.090963e+00,95
8.085782e-03,Blinn,1.186008e+01,1.109441e+01,1.111920e+01,2
8.085782e-03,QuakeIII,1.131952e+01,1.111552e+01,1.112087e+01,2
8.085782e-03,withoutDiv,1.147338e+01,1.110394e+01,1.112084e+01,2
8.085782e-03,optimal_grid,9.860073e+00,1.112740e+01,1.094541e+01,95
8.085782e-03,Moroz,1.132322e+01,1.112527e+01,1.113065e+01,95
9.992193e-02,Blinn,3.401249e+00,3.151955e+00,3.162760e+00,2
9.992193e-02,QuakeIII,3.266109e+00,3.158468e+00,3.163501e+00,2
9.992193e-02,withoutDiv,3.304574e+00,3.153938e+00,3.163469e+00,2
9.992193e-02,optimal_grid,2.901248e+00,3.161906e+00,3.161906e+00,1
9.992193e-02,Moroz,3.267035e+00,3.161247e+00,3.166292e+00,95
8.355632e-02,Blinn,3.663099e+00,3.454463e+00,3.459165e+00,2
8.355632e-02,QuakeIII,3.527959e+00,3.457429e+00,3.459475e+00,2
8.355632e-02,withoutDiv,3.566424e+00,3.454466e+00,3.459466e+00,2
8.355632e-02,optimal_grid,3.163097e+00,3.458570e+00,3.458570e+00,1
8.355632e-02,Moroz,3.528885e+00,3.460475e+00,3.460475e+00,1
1.964679e-02,Blinn,7.485210e+00,7.130669e+00,7.134123e+00,2
1.964679e-02,QuakeIII,7.214931e+00,7.132976e+00,7.132976e+00,1
1.964679e-02,withoutDiv,7.291861e+00,7.129091e+00,7.134340e+00,2
1.964679e-02,optimal_grid,6.485207e+00,7.135259e+00,7.135259e+00,1
1.964679e-02,Moroz,7.216782e+00,7.139255e+00,7.140614e+00,95
1.240392e-02,Blinn,9.649195e+00,8.946746e+00,8.978722e+00,3
1.240392e-02,QuakeIII,9.108636e+00,8.976019e+00,8.978846e+00,2
1.240392e-02,withoutDiv,9.262496e+00,8.965264e+00,8.978816e+00,2
1.240392e-02,optimal_grid,7.824594e+00,8.977298e+00,8.977298e+00,1
1.240392e-02,Moroz,9.112337e+00,8.983865e+00,8.986735e+00,95
1.491180e-01,Blinn,2.807056e+00,2.576196e+00,2.588711e+00,2
1.491180e-01,QuakeIII,2.671916e+00,2.585649e+00,2.589605e+00,2
1.491180e-01,withoutDiv,2.710382e+00,2.581034e+00,2.589571e+00,2
1.491180e-01,optimal_grid,2.307055e+00,2.591286e+00,2.591286e+00,1
1.491180e-01,Moroz,2.672842e+00,2.587908e+00,2.587908e+00,1
1.378852e-02,Blinn,8.940280e+00,8.511275e+00,8.515816e+00,2
1.378852e-02,QuakeIII,8.399721e+00,8.513734e+00,8.516109e+00,2
1.378852e-02,withoutDiv,8.553581e+00,8.515862e+00,8.515862e+00,1
