input,reference,initial,after_one,final,iters,magic
0.114992,2.948941,3.026229,2.945876,2.948936,2,0x5F376E34
0.045192,4.704031,4.839928,4.698085,4.704020,2,0x5F376E35
0.852993,1.082747,1.080058,1.082737,1.082737,1,0x5F376E36
0.093328,3.273355,3.372848,3.268773,3.273345,2,0x5F376E37
0.282450,1.881609,1.868152,1.881465,1.881465,1,0x5F376E38
0.551767,1.346238,1.381284,1.344858,1.346236,2,0x5F376E39
0.881722,1.064962,1.051329,1.064701,1.064962,2,0x5F376E3A
0.053722,4.314454,4.294028,4.314309,4.314309,1,0x5F376E3B
0.266955,1.935445,1.899141,1.934430,1.935444,2,0x5F376E3C
0.542233,1.358023,1.390819,1.356825,1.358021,2,0x5F376E3D
0.140225,2.670471,2.744307,2.667381,2.670466,2,0x5F376E3E
0.866702,1.074150,1.066350,1.074065,1.074065,1,0x5F376E3F
0.566701,1.328382,1.366351,1.326739,1.328379,2,0x5F376E40
0.630093,1.259789,1.302960,1.257545,1.259783,2,0x5F376E41
0.083474,3.461188,3.530526,3.459090,3.461186,2,0x5F376E42
0.316718,1.776903,1.799617,1.776466,1.776903,2,0x5F376E43
0.206152,2.202450,2.216888,2.202308,2.202308,1,0x5F376E44
0.061549,4.030778,3.896532,4.024147,4.030762,2,0x5F376E45
0.075753,3.633295,3.654061,3.633117,3.633117,1,0x5F376E46
0.123661,2.843695,2.887525,2.842677,2.843695,2,0x5F376E47
0.945877,1.028212,0.993588,1.026483,1.028207,2,0x5F376E48
1.768212,0.752026,0.774473,0.751011,0.752024,2,0x5F376E49
0.074543,3.662670,3.673425,3.662623,3.662623,1,0x5F376E4A
0.087296,3.384566,3.469372,3.381352,3.384561,2,0x5F376E4B
0.242783,2.029510,1.961923,2.026172,2.029502,2,0x5F376E4C
0.050049,4.469946,4.529078,4.468768,4.469945,2,0x5F376E4D
0.134651,2.725185,2.788903,2.722933,2.725182,2,0x5F376E4E
1.190275,0.916593,0.918958,0.916583,0.916583,1,0x5F376E4F
0.714839,1.182758,1.218215,1.181147,1.182755,2,0x5F376E50
0.072338,3.718068,3.708704,3.718033,3.718033,1,0x5F376E51
1.402406,0.844429,0.865926,0.843601,0.844428,2,0x5F376E52
0.286320,1.868848,1.860414,1.868791,1.868791,1,0x5F376E53
0.553597,1.344012,1.379457,1.342597,1.344009,2,0x5F376E54
0.066894,3.866397,3.795805,3.864475,3.866396,2,0x5F376E55
0.673440,1.218570,1.259615,1.216473,1.218565,2,0x5F376E56
0.048925,4.520991,4.601006,4.518854,4.520989,2,0x5F376E57
0.342577,1.708523,1.747901,1.707151,1.708521,2,0x5F376E58
0.432413,1.520726,1.568230,1.518477,1.520721,2,0x5F376E59
0.758921,1.147894,1.174134,1.146987,1.147892,2,0x5F376E5A
0.035628,5.297939,5.452057,5.291149,5.297926,2,0x5F376E5B
0.891199,1.059285,1.041857,1.058857,1.059284,2,0x5F376E5C
0.125229,2.825840,2.864280,2.825053,2.825840,2,0x5F376E5D
0.644477,1.245651,1.288579,1.243406,1.245645,2,0x5F376E5E
0.207158,2.197096,2.208847,2.197002,2.197002,1,0x5F376E5F
1.004524,0.997745,0.965397,0.996189,0.997742,2,0x5F376E60
0.042818,4.832687,4.991895,4.824733,4.832667,2,0x5F376E61
0.591772,1.299938,1.341284,1.297944,1.299933,2,0x5F376E62
0.508757,1.401990,1.424299,1.401454,1.401989,2,0x5F376E63
0.993673,1.003179,0.969692,1.001521,1.003175,2,0x5F376E64
0.066783,3.869601,3.797581,3.867603,3.869599,2,0x5F376E65
0.037379,5.172331,5.339972,5.164093,5.172311,2,0x5F376E66
0.676161,1.216116,1.256896,1.214042,1.216111,2,0x5F376E67
0.166304,2.452159,2.535681,2.447843,2.452147,2,0x5F376E68
0.051622,4.401297,4.428391,4.401046,4.401297,2,0x5F376E69
0.198017,2.247237,2.281979,2.246427,2.247236,2,0x5F376E6A
0.206739,2.199324,2.212206,2.199211,2.199211,1,0x5F376E6B
0.451049,1.488977,1.530959,1.487185,1.488974,2,0x5F376E6C
0.105329,3.081237,3.180844,3.076355,3.081226,2,0x5F376E6D
0.158214,2.514069,2.600402,2.509572,2.514058,2,0x5F376E6E
0.367286,1.650053,1.698486,1.647900,1.650049,2,0x5F376E6F
0.043440,4.797963,4.952095,4.790456,4.797945,2,0x5F376E70
1.924479,0.720848,0.735409,0.720403,0.720847,2,0x5F376E71
0.198453,2.244769,2.278496,2.244005,2.244768,2,0x5F376E72
0.126706,2.809322,2.852469,2.808323,2.809321,2,0x5F376E73
0.050164,4.464824,4.521744,4.463731,4.464824,2,0x5F376E74
0.407728,1.566083,1.617603,1.563513,1.566077,2,0x5F376E75
0.078595,3.566992,3.608595,3.566262,3.566992,2,0x5F376E76
0.068094,3.832181,3.776616,3.830979,3.832181,2,0x5F376E77
0.351690,1.686243,1.729679,1.684550,1.686240,2,0x5F376E78
0.638461,1.251506,1.294598,1.249255,1.251500,2,0x5F376E79
0.310811,1.793708,1.811437,1.793444,1.793708,2,0x5F376E7A
0.149032,2.590361,2.673863,2.586280,2.590351,2,0x5F376E7B
1.774101,0.750777,0.773004,0.749780,0.750775,2,0x5F376E7C
0.456710,1.479721,1.519640,1.478091,1.479718,2,0x5F376E7D
0.556716,1.340242,1.376343,1.338770,1.340239,2,0x5F376E7E
1.239666,0.898148,0.906613,0.898028,0.898028,1,0x5F376E7F
0.039779,5.013861,5.186373,5.004855,5.013836,2,0x5F376E80
0.086176,3.406490,3.487305,3.403591,3.406486,2,0x5F376E81
0.111880,2.989671,3.076037,2.985892,2.989664,2,0x5F376E82
0.078393,3.571591,3.611834,3.570908,3.571591,2,0x5F376E83
0.779969,1.132299,1.153091,1.131723,1.132299,2,0x5F376E84
0.356012,1.675977,1.721037,1.674143,1.675973,2,0x5F376E85
0.044350,4.748460,4.893836,4.741716,4.748446,2,0x5F376E86
0.925300,1.039582,1.007760,1.038136,1.039579,2,0x5F376E87
0.044394,4.746091,4.891003,4.739387,4.746077,2,0x5F376E88
1.065046,0.968982,0.950269,0.968444,0.968982,2,0x5F376E89
0.252044,1.991873,1.928972,1.988925,1.991866,2,0x5F376E8A
0.171957,2.411517,2.490468,2.407598,2.411507,2,0x5F376E8B
0.072109,3.723967,3.712381,3.723912,3.723912,1,0x5F376E8C
0.047946,4.566947,4.663733,4.563849,4.566945,2,0x5F376E8D
0.990818,1.004623,0.971122,1.002966,1.004619,2,0x5F376E8E
0.316542,1.777396,1.799977,1.776964,1.777396,2,0x5F376E8F
0.074934,3.653081,3.667173,3.653000,3.653000,1,0x5F376E90
0.190357,2.292008,2.343271,2.290275,2.292006,2,0x5F376E91
0.033201,5.488107,5.607365,5.484191,5.488102,2,0x5F376E92
0.782076,1.130773,1.150986,1.130228,1.130773,2,0x5F376E93
0.234448,2.065269,1.995269,2.061750,2.065260,2,0x5F376E94
1.605238,0.789279,0.815222,0.787985,0.789275,2,0x5F376E95
0.190253,2.292629,2.344098,2.290883,2.292628,2,0x5F376E96
0.955135,1.023217,0.988964,1.021516,1.023213,2,0x5F376E97
0.123166,2.849404,2.895464,2.848281,2.849403,2,0x5F376E98
0.396569,1.587963,1.639924,1.585385,1.587957,2,0x5F376E99
0.044083,4.762823,4.910939,4.755842,4.762807,2,0x5F376E9A
0.168516,2.436015,2.518001,2.431829,2.436004,2,0x5F376E9B
0.258174,1.968084,1.916715,1.966090,1.968081,2,0x5F376E9C
0.273041,1.913754,1.886981,1.913195,1.913754,2,0x5F376E9D
0.796104,1.120767,1.136960,1.120414,1.120767,2,0x5F376E9E
0.122563,2.856406,2.905116,2.855153,2.856405,2,0x5F376E9F
0.781323,1.131318,1.151741,1.130762,1.131318,2,0x5F376EA0
0.363953,1.657590,1.705157,1.655523,1.657586,2,0x5F376EA1
0.085841,3.413123,3.492667,3.410321,3.413120,2,0x5F376EA2
0.352344,1.684678,1.728377,1.682963,1.684675,2,0x5F376EA3
0.081674,3.499114,3.559344,3.497550,3.499113,2,0x5F376EA4
0.225332,2.106630,2.063469,2.105312,2.106628,2,0x5F376EA5
0.528616,1.375403,1.404449,1.374476,1.375402,2,0x5F376EA6
0.342288,1.709244,1.748488,1.707882,1.709243,2,0x5F376EA7
0.078175,3.576566,3.615330,3.575934,3.576566,2,0x5F376EA8
0.274893,1.907297,1.883279,1.906845,1.907297,2,0x5F376EA9
0.046458,4.639504,4.758972,4.634851,4.639498,2,0x5F376EAA
0.187858,2.307202,2.363269,2.305142,2.307199,2,0x5F376EAB
0.396287,1.588528,1.640491,1.585951,1.588522,2,0x5F376EAC
0.073643,3.684980,3.687847,3.684977,3.684977,1,0x5F376EAD
0.062062,4.014089,3.880145,4.007459,4.014072,2,0x5F376EAE
0.704588,1.191331,1.228477,1.189575,1.191327,2,0x5F376EAF
0.988735,1.005681,0.972165,1.004024,1.005677,2,0x5F376EB0
0.038365,5.105404,5.276877,5.096669,5.105382,2,0x5F376EB1
0.031751,5.612004,5.700168,5.609915,5.612003,2,0x5F376EB2
0.126990,2.806183,2.850215,2.805142,2.806183,2,0x5F376EB3
0.057870,4.156931,4.028576,4.151048,4.156919,2,0x5F376EB4
0.054068,4.300622,4.271934,4.300335,4.300622,2,0x5F376EB5
0.220524,2.129473,2.101941,2.128941,2.129473,2,0x5F376EB6
0.258903,1.965313,1.915261,1.963417,1.965310,2,0x5F376EB7
1.374410,0.852986,0.872931,0.852281,0.852985,2,0x5F376EB8
0.037404,5.170591,5.338402,5.162334,5.170572,2,0x5F376EB9
0.209963,2.182372,2.186431,2.182361,2.182361,1,0x5F376EBA
0.066801,3.869096,3.797323,3.867111,3.869095,2,0x5F376EBB
0.046966,4.614303,4.726414,4.610184,4.614297,2,0x5F376EBC
0.207009,2.197885,2.210059,2.197784,2.197784,1,0x5F376EBD
1.508279,0.814253,0.839464,0.813070,0.814250,2,0x5F376EBE
0.475670,1.449930,1.481727,1.448877,1.449929,2,0x5F376EBF
0.042573,4.846568,5.007615,4.838452,4.846548,2,0x5F376EC0
0.277531,1.898211,1.878006,1.897889,1.898210,2,0x5F376EC1
0.554684,1.342694,1.378383,1.341259,1.342692,2,0x5F376EC2
0.049300,4.503785,4.577087,4.501986,4.503785,2,0x5F376EC3
0.160835,2.493505,2.579458,2.489009,2.493492,2,0x5F376EC4
1.829341,0.739354,0.759199,0.738548,0.739353,2,0x5F376EC5
0.317159,1.775666,1.798749,1.775214,1.775665,2,0x5F376EC6
0.044447,4.743301,4.887690,4.736641,4.743287,2,0x5F376EC7
0.381379,1.619279,1.670310,1.616841,1.619273,2,0x5F376EC8
0.085577,3.418398,3.496912,3.415673,3.418395,2,0x5F376EC9
0.047497,4.588460,4.692468,4.584898,4.588457,2,0x5F376ECA
1.059684,0.971431,0.951613,0.970829,0.971430,2,0x5F376ECB
0.048350,4.547788,4.637853,4.545095,4.547786,2,0x5F376ECC
0.909034,1.048842,1.024035,1.047968,1.048841,2,0x5F376ECD
0.172513,2.407625,2.486032,2.403753,2.407615,2,0x5F376ECE
0.090983,3.315286,3.410418,3.311152,3.315278,2,0x5F376ECF
0.470172,1.458382,1.492725,1.457160,1.458381,2,0x5F376ED0
0.046579,4.633468,4.751238,4.628939,4.633461,2,0x5F376ED1
1.658079,0.776600,0.802015,0.775339,0.776597,2,0x5F376ED2
0.117836,2.913132,2.980756,2.910759,2.913129,2,0x5F376ED3
1.008381,0.995836,0.964440,0.994367,0.995833,2,0x5F376ED4
0.322281,1.761500,1.788508,1.760876,1.761500,2,0x5F376ED5
0.952855,1.024440,0.990107,1.022733,1.024436,2,0x5F376ED6
0.513334,1.395725,1.419736,1.395102,1.395725,2,0x5F376ED7
0.035107,5.337089,5.485446,5.330845,5.337078,2,0x5F376ED8
0.108362,3.037817,3.132349,3.033358,3.037807,2,0x5F376ED9
0.046912,4.616999,4.729938,4.612821,4.616992,2,0x5F376EDA
0.662611,1.228487,1.270459,1.226311,1.228481,2,0x5F376EDB
0.376244,1.630291,1.680583,1.627940,1.630286,2,0x5F376EDC
0.213046,2.166524,2.161776,2.166509,2.166509,1,0x5F376EDD
0.045338,4.696419,4.830626,4.690612,4.696409,2,0x5F376EDE
1.231268,0.901205,0.908719,0.901111,0.901111,1,0x5F376EDF
0.362356,1.661240,1.708359,1.659216,1.661236,2,0x5F376EE0
0.217577,2.143844,2.125523,2.143610,2.143610,1,0x5F376EE1
0.057874,4.156808,4.028378,4.150917,4.156795,2,0x5F376EE2
0.146608,2.611685,2.693277,2.607822,2.611676,2,0x5F376EE3
0.594837,1.296585,1.338235,1.294557,1.296580,2,0x5F376EE4
0.301105,1.822389,1.830862,1.822330,1.822330,1,0x5F376EE5
0.060891,4.052507,3.917635,4.045848,4.052491,2,0x5F376EE6
0.739433,1.162922,1.193639,1.161694,1.162920,2,0x5F376EE7
1.320703,0.870157,0.886360,0.869701,0.870156,2,0x5F376EE8
1.686609,0.770004,0.794884,0.768785,0.770001,2,0x5F376EE9
0.094055,3.260694,3.361272,3.255993,3.260684,2,0x5F376EEA
1.078829,0.962773,0.946829,0.962379,0.962772,2,0x5F376EEB
0.216433,2.149502,2.134678,2.149349,2.149349,1,0x5F376EEC
1.040333,0.980424,0.956453,0.979552,0.980422,2,0x5F376EED
0.425550,1.532938,1.581972,1.530560,1.532932,2,0x5F376EEE
0.051492,4.406867,4.436800,4.406560,4.406866,2,0x5F376EEF
0.079031,3.557137,3.601646,3.556298,3.557137,2,0x5F376EF0
0.305681,1.808697,1.821711,1.808556,1.808556,1,0x5F376EF1
0.050576,4.446590,4.495420,4.445783,4.446590,2,0x5F376EF2
0.559561,1.336830,1.373513,1.335307,1.336828,2,0x5F376EF3
0.233445,2.069700,1.999292,2.066148,2.069691,2,0x5F376EF4
0.418967,1.544934,1.595139,1.542460,1.544928,2,0x5F376EF5
0.050542,4.448108,4.497630,4.447278,4.448108,2,0x5F376EF6
1.525534,0.809635,0.835153,0.808415,0.809632,2,0x5F376EF7
0.418667,1.545489,1.595741,1.543011,1.545483,2,0x5F376EF8
0.076239,3.621688,3.646322,3.621436,3.621688,2,0x5F376EF9
0.069502,3.793168,3.754120,3.792567,3.793168,2,0x5F376EFA
0.103132,3.113887,3.216033,3.108806,3.113875,2,0x5F376EFB
0.070916,3.755150,3.731490,3.754927,3.754927,1,0x5F376EFC
0.586326,1.305961,1.346748,1.304031,1.305957,2,0x5F376EFD
0.111714,2.991889,3.078719,2.988072,2.991881,2,0x5F376EFE
0.080747,3.519143,3.574198,3.517844,3.519142,2,0x5F376EFF
0.130164,2.771755,2.824840,2.770221,2.771754,2,0x5F376F00
1.443739,0.832254,0.855603,0.831262,0.832252,2,0x5F376F01
1.426000,0.837414,0.860038,0.836489,0.837412,2,0x5F376F02
1.679197,0.771701,0.796738,0.770469,0.771698,2,0x5F376F03
0.217643,2.143518,2.125003,2.143279,2.143279,1,0x5F376F04
0.148349,2.596313,2.679355,2.592286,2.596303,2,0x5F376F05
0.180975,2.350664,2.418350,2.347713,2.350659,2,0x5F376F06
0.778663,1.133249,1.154413,1.132652,1.133248,2,0x5F376F07
0.906933,1.050056,1.026143,1.049245,1.050055,2,0x5F376F08
0.039631,5.023243,5.195940,5.014235,5.023219,2,0x5F376F09
0.054228,4.294245,4.261691,4.293876,4.294245,2,0x5F376F0A
0.213691,2.163251,2.156626,2.163221,2.163221,1,0x5F376F0B
0.112548,2.980793,3.065391,2.977158,2.980787,2,0x5F376F0C
0.090871,3.317324,3.412220,3.313213,3.317316,2,0x5F376F0D
0.540785,1.359839,1.392291,1.358668,1.359838,2,0x5F376F0E
0.316037,1.778817,1.801004,1.778400,1.778817,2,0x5F376F0F
0.714287,1.183215,1.218790,1.181594,1.183211,2,0x5F376F10
0.043745,4.781171,4.932609,4.773900,4.781154,2,0x5F376F11
0.122155,2.861176,2.911677,2.859832,2.861176,2,0x5F376F12
0.103124,3.114017,3.216177,3.108934,3.114004,2,0x5F376F13
1.120750,0.944595,0.936351,0.944487,0.944487,1,0x5F376F14
0.278787,1.893928,1.875503,1.893660,1.893928,2,0x5F376F15
1.595180,0.791763,0.817744,0.790470,0.791760,2,0x5F376F16
0.035712,5.291697,5.446764,5.284814,5.291683,2,0x5F376F17
0.125804,2.819374,2.859723,2.818504,2.819374,2,0x5F376F18
0.086713,3.395925,3.478749,3.392870,3.395921,2,0x5F376F19
0.173021,2.404087,2.481986,2.400260,2.404078,2,0x5F376F1A
0.056190,4.218604,4.136124,4.216201,4.218602,2,0x5F376F1B
0.047389,4.593702,4.699439,4.590023,4.593698,2,0x5F376F1C
0.413122,1.555825,1.606834,1.553289,1.555819,2,0x5F376F1D
0.127471,2.800875,2.846386,2.799760,2.800874,2,0x5F376F1E
0.204479,2.211443,2.230326,2.211200,2.211443,2,0x5F376F1F
0.080970,3.514291,3.570637,3.512929,3.514290,2,0x5F376F20
0.243370,2.027058,1.959597,2.023728,2.027050,2,0x5F376F21
1.245257,0.896129,0.905225,0.895990,0.895990,1,0x5F376F22
0.086554,3.399033,3.481287,3.396023,3.399029,2,0x5F376F23
0.033829,5.436951,5.567261,5.432229,5.436945,2,0x5F376F24
0.216673,2.148313,2.132775,2.148145,2.148145,1,0x5F376F25
0.115828,2.938286,3.012918,2.935419,2.938282,2,0x5F376F26
0.131441,2.758257,2.814632,2.756516,2.758255,2,0x5F376F27
0.151842,2.566281,2.651424,2.561997,2.566270,2,0x5F376F28
0.209435,2.185123,2.190684,2.185102,2.185102,1,0x5F376F29
0.031439,5.639781,5.720192,5.638053,5.639780,2,0x5F376F2A
0.187554,2.309070,2.365730,2.306967,2.309067,2,0x5F376F2B
0.041716,4.896066,5.062480,4.887486,4.896044,2,0x5F376F2C
0.162645,2.479588,2.565000,2.475124,2.479576,2,0x5F376F2D
0.076181,3.623059,3.647258,3.622816,3.623059,2,0x5F376F2E
0.054624,4.278664,4.236384,4.278039,4.278663,2,0x5F376F2F
1.038907,0.981096,0.956814,0.980202,0.981095,2,0x5F376F30
0.044604,4.734902,4.877640,4.728383,4.734889,2,0x5F376F31
1.466630,0.825733,0.849883,0.824663,0.825731,2,0x5F376F32
0.241129,2.036457,1.968565,2.033100,2.036449,2,0x5F376F33
0.244831,2.021002,1.953756,2.017683,2.020993,2,0x5F376F34
0.041918,4.884266,5.049569,4.875781,4.884244,2,0x5F376F35
1.316549,0.871528,0.887403,0.871092,0.871528,2,0x5F376F36
0.080317,3.528557,3.581096,3.527378,3.528557,2,0x5F376F37
0.706107,1.190048,1.226974,1.188312,1.190045,2,0x5F376F38
0.289119,1.859779,1.854843,1.859760,1.859760,1,0x5F376F39
0.032525,5.544846,5.650710,5.541794,5.544843,2,0x5F376F3A
0.451771,1.487786,1.529539,1.486012,1.487783,2,0x5F376F3B
0.731494,1.169215,1.201588,1.167858,1.169213,2,0x5F376F3C
0.100050,3.161480,3.265357,3.156304,3.161467,2,0x5F376F3D
0.375145,1.632676,1.682791,1.630345,1.632671,2,0x5F376F3E
0.457268,1.478818,1.518547,1.477203,1.478815,2,0x5F376F3F
0.423871,1.535971,1.585340,1.533565,1.535965,2,0x5F376F40
0.057124,4.184007,4.076424,4.179893,4.184001,2,0x5F376F41
0.481531,1.441079,1.470021,1.440201,1.441078,2,0x5F376F42
0.328391,1.745036,1.776301,1.744190,1.745035,2,0x5F376F43
0.629869,1.260013,1.303215,1.257766,1.260007,2,0x5F376F44
0.865253,1.075049,1.067830,1.074977,1.074977,1,0x5F376F45
1.517768,0.811703,0.837100,0.810499,0.811700,2,0x5F376F46
0.031294,5.652884,5.729523,5.651318,5.652883,2,0x5F376F47
0.517839,1.389641,1.415244,1.388929,1.389640,2,0x5F376F48
0.127783,2.797461,2.843906,2.796298,2.797460,2,0x5F376F49
0.113090,2.973640,3.056732,2.970125,2.973634,2,0x5F376F4A
0.521763,1.384406,1.411321,1.383616,1.384405,2,0x5F376F4B
1.041145,0.980041,0.956256,0.979182,0.980040,2,0x5F376F4C
0.801024,1.117319,1.132060,1.117026,1.117319,2,0x5F376F4D
0.080437,3.525927,3.579184,3.524714,3.525926,2,0x5F376F4E
0.793837,1.122365,1.139247,1.121983,1.122365,2,0x5F376F4F
0.893595,1.057863,1.039489,1.057387,1.057863,2,0x5F376F50
0.067781,3.841029,3.781681,3.839660,3.841028,2,0x5F376F51
1.584073,0.794534,0.820524,0.793245,0.794531,2,0x5F376F52
0.859027,1.078939,1.074058,1.078905,1.078905,1,0x5F376F53
0.697178,1.197645,1.235907,1.195792,1.197641,2,0x5F376F54
0.047692,4.579092,4.680081,4.575726,4.579088,2,0x5F376F55
0.144453,2.631098,2.710548,2.627463,2.631090,2,0x5F376F56
1.083841,0.960544,0.945582,0.960196,0.960544,2,0x5F376F57
0.070942,3.754479,3.731107,3.754262,3.754262,1,0x5F376F58
0.057658,4.164580,4.042247,4.159242,4.164570,2,0x5F376F59
0.097566,3.201480,3.305116,3.196394,3.201468,2,0x5F376F5A
1.821193,0.741006,0.761245,0.740170,0.741005,2,0x5F376F5B
0.268570,1.929616,1.895945,1.928740,1.929616,2,0x5F376F5C
0.040619,4.961749,5.132721,4.952810,4.961725,2,0x5F376F5D
0.546733,1.352422,1.386353,1.351134,1.352420,2,0x5F376F5E
0.747133,1.156914,1.185953,1.155811,1.156912,2,0x5F376F5F
0.757270,1.149144,1.175816,1.148208,1.149143,2,0x5F376F60
0.081282,3.507537,3.565658,3.506085,3.507537,2,0x5F376F61
0.037123,5.190122,5.356464,5.182039,5.190103,2,0x5F376F62
1.898976,0.725672,0.741799,0.725130,0.725671,2,0x5F376F63
0.287537,1.864890,1.858013,1.864852,1.864852,1,0x5F376F64
0.985399,1.007381,0.973844,1.005725,1.007377,2,0x5F376F65
0.159680,2.502506,2.588737,2.497998,2.502494,2,0x5F376F66
1.087610,0.958878,0.944641,0.958563,0.958878,2,0x5F376F67
0.080336,3.528140,3.580804,3.526955,3.528140,2,0x5F376F68
0.587644,1.304497,1.345444,1.302549,1.304492,2,0x5F376F69
0.149618,2.585279,2.669228,2.581146,2.585269,2,0x5F376F6A
1.041986,0.979646,0.956047,0.978800,0.979645,2,0x5F376F6B
0.037143,5.188731,5.355195,5.180634,5.188712,2,0x5F376F6C
0.059200,4.109957,3.971760,4.103065,4.109940,2,0x5F376F6D
1.872690,0.730747,0.748371,0.730104,0.730746,2,0x5F376F6E
0.072880,3.704221,3.700102,3.704214,3.704214,1,0x5F376F6F
0.042146,4.871064,5.035035,4.862692,4.871043,2,0x5F376F70
0.788808,1.125938,1.144280,1.125487,1.125937,2,0x5F376F71
0.052145,4.379187,4.395071,4.379100,4.379100,1,0x5F376F72
0.058276,4.142414,4.002663,4.135422,4.142396,2,0x5F376F73
0.169471,2.429140,2.510411,2.425016,2.429129,2,0x5F376F74
0.134459,2.727124,2.790505,2.724898,2.727122,2,0x5F376F75
0.052548,4.362365,4.369285,4.362348,4.362348,1,0x5F376F76
0.090851,3.317681,3.412559,3.313573,3.317674,2,0x5F376F77
0.925240,1.039616,1.007849,1.038175,1.039613,2,0x5F376F78
0.948117,1.026997,0.992486,1.025277,1.026993,2,0x5F376F79
0.278325,1.895499,1.876439,1.895212,1.895499,2,0x5F376F7A
0.086966,3.390982,3.474725,3.387854,3.390977,2,0x5F376F7B
0.067795,3.840611,3.781455,3.839251,3.840610,2,0x5F376F7C
0.956244,1.022623,0.988423,1.020927,1.022619,2,0x5F376F7D
0.033696,5.447679,5.575823,5.443122,5.447673,2,0x5F376F7E
0.287614,1.864639,1.857861,1.864602,1.864602,1,0x5F376F7F
1.418278,0.839691,0.861976,0.838796,0.839689,2,0x5F376F80
0.033232,5.485560,5.605506,5.481598,5.485557,2,0x5F376F81
0.277052,1.899851,1.878987,1.899509,1.899851,2,0x5F376F82
0.593812,1.297704,1.339279,1.295685,1.297699,2,0x5F376F83
0.339500,1.716249,1.754092,1.714989,1.716248,2,0x5F376F84
0.061824,4.021813,3.887818,4.015191,4.021797,2,0x5F376F85
0.074885,3.654289,3.668024,3.654212,3.654212,1,0x5F376F86
0.741625,1.161202,1.191466,1.160009,1.161201,2,0x5F376F87
1.124171,0.943156,0.935503,0.943064,0.943064,1,0x5F376F88
1.044049,0.978677,0.955533,0.977863,0.978676,2,0x5F376F89
0.036267,5.251029,5.411280,5.243618,5.251013,2,0x5F376F8A
0.551870,1.346114,1.381222,1.344728,1.346112,2,0x5F376F8B
0.310037,1.795945,1.813017,1.795701,1.795945,2,0x5F376F8C
0.107991,3.043033,3.138331,3.038509,3.043022,2,0x5F376F8D
0.082051,3.491071,3.553371,3.489393,3.491070,2,0x5F376F8E
0.042704,4.839129,4.999331,4.831086,4.839108,2,0x5F376F8F
1.561144,0.800347,0.826260,0.799075,0.800344,2,0x5F376F90
1.177481,0.921559,0.922176,0.921558,0.921558,1,0x5F376F91
0.043378,4.801355,4.956160,4.793787,4.801337,2,0x5F376F92
0.099643,3.167944,3.271904,3.162771,3.167931,2,0x5F376F93
0.045252,4.700916,4.836261,4.695015,4.700904,2,0x5F376F94
0.057998,4.152358,4.020520,4.146145,4.152343,2,0x5F376F95
0.035310,5.321743,5.472560,5.315271,5.321731,2,0x5F376F96
0.337227,1.722023,1.758639,1.720847,1.722022,2,0x5F376F97
0.033939,5.428144,5.560286,5.423280,5.428138,2,0x5F376F98
0.331686,1.736347,1.769721,1.735379,1.736346,2,0x5F376F99
0.041272,4.922334,5.090951,4.913571,4.922310,2,0x5F376F9A
0.058382,4.138677,3.997972,4.131583,4.138659,2,0x5F376F9B
0.577738,1.315633,1.355356,1.313816,1.315629,2,0x5F376F9C
0.508879,1.401821,1.424215,1.401282,1.401821,2,0x5F376F9D
0.873955,1.069684,1.059138,1.069528,1.069528,1,0x5F376F9E
0.148882,2.591668,2.675134,2.587592,2.591658,2,0x5F376F9F
1.289689,0.880557,0.894125,0.880242,0.880557,2,0x5F376FA0
1.472792,0.824004,0.848349,0.822914,0.824002,2,0x5F376FA1
0.191756,2.283628,2.332140,2.282071,2.283627,2,0x5F376FA2
0.408001,1.565558,1.617092,1.562986,1.565552,2,0x5F376FA3
1.505646,0.814964,0.840136,0.813786,0.814962,2,0x5F376FA4
0.368575,1.647165,1.695945,1.644977,1.647161,2,0x5F376FA5
0.083573,3.459124,3.529016,3.456991,3.459122,2,0x5F376FA6
0.151003,2.573400,2.658166,2.569165,2.573389,2,0x5F376FA7
0.041593,4.903337,5.070451,4.894697,4.903315,2,0x5F376FA8
0.166616,2.449864,2.533264,2.445557,2.449853,2,0x5F376FA9
0.544204,1.355562,1.388892,1.354322,1.355560,2,0x5F376FAA
0.034048,5.419436,5.553308,5.414435,5.419429,2,0x5F376FAB
0.301808,1.820266,1.829480,1.820196,1.820196,1,0x5F376FAC
0.351355,1.687047,1.730387,1.685363,1.687045,2,0x5F376FAD
1.169003,0.924895,0.924297,0.924894,0.924894,1,0x5F376FAE
1.195720,0.914503,0.917618,0.914487,0.914487,1,0x5F376FAF
0.071312,3.744715,3.725201,3.744563,3.744563,1,0x5F376FB0
0.070231,3.773431,3.742500,3.773052,3.773431,2,0x5F376FB1
0.205436,2.206285,2.222703,2.206101,2.206101,1,0x5F376FB2
0.048089,4.560110,4.654664,4.557149,4.560107,2,0x5F376FB3
